id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
5915,"Rhinanthus serotinus",Specie,"Brattee glabre, triangolari, più lunghe del calice con denti acutam. a sega non (o solo pochissimo gli inf.) aristati, lunghi fino a 5 mm; calice glabro; corolla cleistolema 18-20 mm con naso di 1.3-2 mm.<br /><br />urosib.<br />Alpi Or. in Carnia, Cadore, Dolomiti: RR.<br /><br /><strong>Nota</strong> - Generalm. si ammette che questa sp. abbia il suo limite merid. in Baviera ed Austria Sup., e non raggiunga il versante merid. delle Alpi, che invece aggirerebbe ad E. raggiungendo la Slovenia. Individui riferibili a {t3518} si presentano sporadicam. in Carnia, Cadore e sulle Dolomiti Trentine e secondo un'antica indicazione (Chenevard) anche nel C. Ticino. Resta da chiarire se si tratti di una penetrazione dalla Slovenia verso occid. fino alla valle dell'Adige o più oltre, che sarebbe fitogeograficam. possibile, oppure se non si tratti di una razza speciale non ancora descritta di 3514 (in quest'area assai frequente) con corolla cleistolema e denti inf. non aristati.",37673b89b5416b9ff4aa0b4627bf1ccb,480316,1500,500,"Pascoli umidi su terreno acido.",,,,,7647023,"Cresta di gallo tardivo",,"( = Rh. angustifolius Gmelin non Auct. plur., nomen confusum; Rh. major Auct. non L.)","(Schönh.) Oborny",3518,Giugno,Settembre
5914,"Rhinanthus ovifugus",Specie,"Simile a {t3514}, ma f. con 2 linee di peli; brattee con denti robusti, solo i basali aristati; corolla cleistolema.<br /><br /><div>Orof. S-Europ.</div><div>Alpi dal Bergam. al Cuneese: C; App. Sett. dalla Lig. al Pistoiese: R.<br /><br /></div><div>fo. <strong>laricetorum</strong> (Wilczek et Sterneck) - Vernale.</div><div>fo. <strong>ovifugus</strong> - Estivale,<br />fo. <strong>divaricatus</strong> (Sterneck) - Autunnale,<br />fo. <strong>beyeri</strong> (Behrend.) - Monomorfa (montana).</div><div>fo. <strong>apenninus</strong> (Chab.) - Alpina (= Alectotorolophus apenninus Sterneck).</div><div><br /><strong>Nota</strong> - Si presenta sporadicam. anche sulle Dolomiti, dove {t3514} è abbondantissimo: resta da verificare se si tratti di individui di {t3514} con corolla cleistolema oppure veram. di {t3517}.</div>",70b9d536d803d3c962a5d4b73f37da66,,2500,800,"Pascoli, pietraie.",,,,,7647019,,,,Chab.,3517,Maggio,Settembre
5913,"Rhinanthus songeonii",Specie,"Simile a {t3514}, ma brattee triangolari sottili, allungate, con denti di lungh. progressivam. ridotta; corolla cleistolema 18-20 mm.<br /><br /><div>Orof. S-Europ.</div><div>Bresc. e Giudicane: R.<br /><br /></div><div>fo. <strong>chabertii</strong> (Behrend.) - Vernale,<br />fo. <strong>albanicus</strong> (Soó) - Estivale,<br />fo. <strong>songeonii</strong> - Autunnale.<br /><br />Songeon A. (1826-1905), pubblicò assieme a E. Perder de la Bathie (1825-1916) una Flora delle Alpi Francesi notevole per acutezza e precisione analitica.</div>",6ff20be6ad10bb085526c699ef307d3d,,1500,500,"Prati aridi.",,,,,7647018,,,,Chab.,3516,,
5912,"Rhinanthus pampaninii",Specie,"Simile a {t3514}, ma peli ghiandolari sul f., margine delle brattee e calice; portam. estivale.<br /><br /><div>Endem.</div><div>Prealpi Carniche e Bellunesi, dal Tagliamento al Passo di S. Boldo ed anche nella pianura friulana: C.<br /><br /></div>Pampanini R. (1875-1949), uno dei più notevoli tassonomi italiani della prima metà del nostro sec.; fu professore a Firenze e Cagliari; la sua Flora del Cadore fu pubblicata postuma nel 1958.",ebc80281898d22b40137c24c25e935c0,,1200,0,"Prati aridi",,,,,7647010,,"Specie endemica",,Chab.,3515,Maggio,Luglio
5911,"Rhinanthus aristatus",Specie,"Brattee glabre, poco più lunghe del calice, con denti inf. molto allungati (5-8 mm) e aristati; calice glabro; corolla anectolema 15-18 mm con naso di 1.5 X 2 mm.<br /><br /><div>Orof. SE-Europ.</div><div>Alpi, dalle Carn. alle Mariti.: C.<br /><br /></div><div>fo. <strong>simplex</strong> (Sterneck) - Vernale,<br /> fo. <strong>subalpinus</strong> (Sterneck) - Estivale,<br />fo. <strong>aristatus</strong> - Autunnale.</div><div>fo. <strong>lanceolatus</strong>   (Kovats) - Monomorfa (montana),<br /> fo. <strong>gracilis</strong> (Chab.) - Alpina.</div>",a43c7f1b386de8a10a9306a65feb29e6,5674024,2400,500,"Prati e pascoli d'alta montagna.",,,,,7647009,"Cresta di gallo aristato",,"(= Rh. angustifolius Sterneck et Auct. pi. non Gmelin, an Rh. glacialis Personn.; Alectorolophus angustifolius Heynh.)",Celak.,3514,Giugno,Settembre
5910,"Rhinanthus pseudantiquus",Specie,"Simile a {t3512}, ma brattee con peli brevi e peli allungati, anche ghiandolari; calice con peli brevi, semplici, alla fine glabrescente; corolla anectolema.<br /><br />Alpi frane, fra Colmars e St. Martin d'Entraunes (2050 m); forse anche da noi.<br /><br />Endem. Provenzale.",,,,,"Pascoli subalpini.",,,,,7647029,,,,Kunz,3512/b,,
5909,"Rhinanthus wettsteinii",Specie,"Simile a {t3512}, ma f. brattee e calice con abbondanti peli ghiandolari; corolla ± 18 mm.<br /><br />Endem.<br />App. Centr. (Gr. Sasso, Terminillo, Morrone, Sirente, Majella, Marsica) e Merid. (Avell. a Montevergine, Alburno, Muro Lue, Pignola, Vulture): R.<br /><br />Areale a pag. 557.<br /><br />Wettstein R. von (1863-1931), insigne sistematico viennese, autore d'importanti monografie su gruppi con polimorfismo stagionale (cfr. <em>Gentianella</em>, <em>Euphrasia</em>) e maestro dello Sterneck.",3e8b6028eb1bfe1495f807b4885a0008,,2400,1300,"Pascoli d'altitudine.",,,,,7647004,"Cresta di gallo del Wettstein","Specie endemica",,"(Sterneck) Soó",3513,Luglio,Agosto
5908,"Rhinanthus antiquus",Specie,"Brattee glabre, più lunghe del calice, con denti inf. allungati (4-6 mm) non aristati; calice glabro; corolla cleistolema 15 mm con naso di 1 X 1 mm.<br /><br />Subendem. (anche nei Grigioni).<br />Alpi Merid., dal Bergam. al Bernina, Poschiavo e C. Tic: R.<br /><br />Bibl.: Sterneck J. V., Oesterr. Bot. Z. 63: 109-113 (1913).",9fe6817a95db72d02f2bfba98440a883,5674020,2500,1800,"Pascoli alpini e subalpini.",,,,,7647007,"Cresta di gallo bergamasca","Specie endemica",,"(Sterneck) Sch. et Th.",3512,Luglio,Agosto
5907,"Rhinanthus personatus",Specie,"Simile a {t3510}, ma corolla cleistolema.<br /><br /><div>Endem.</div><div>App., dal Bologn. al Lazio, Abr. ed Avell.:R.</div>",1b23394766c3172581099c6f56712587,,1800,800,Prati.,,,Annuale,"T scap",7647026,,"Specie endemica",,"(Behrend.) Bég",3511,Giugno,Luglio
5906,"Rhinanthus minor",Specie,"Brattee glabre o sparsam. ispide più lunghe o (le inf.) poco più corte del calice, con denti inf. &gt; sup., non aristati; calice glabro o con sparsi peli semplici; corolla anectolema 13-15 mm con naso arrotondato di 0.5 mm.<br /><br /><div>Circumbor. Euro-Amer. (Anfiatlantica).</div><div>Sporadica sulle Alpi e lungo la dorsale appenninica: R.</div><div><br /><strong>Nota</strong> - {t3510} è segnalata in tutto il terr. (escluse le isole), però quasi sempre col binomio Rh. minor Ehrh., sotto il quale sono passate le specie più diverse ed anche (essendo indicato dal Fori come la var. a del suo Rh. crista-galli) l'intero genere come aggregato di specie. L'areale va dunque riaccertato.</div>",23c3956f63870dd37ec51b15aa6a1555,485574,1600,0,"Prati, generalm. in ambienti umidi.",,,Annuale,"T scap",7647002,"Cresta di gallo minore",,"( = Rh.crista-galli L. p.p. nomen dubium; Alectorolophus minor Wimm. et Grab.)",Linneo,3510,Maggio,Settembre
5905,"Rhinanthus alectorolophus",Gruppo,"Corolla con naso allungato e brattee con denti a sega, poco differenti l'uno dall'altro.",,,,,,,,,,,,,,,,,
5904,"Rhinanthus mediterraneus",Gruppo,"Fra i <em>Rhinanthus</em> a naso allungato è caratterizzato dalle brattee con denti profondi (i basali fino a 8 mm) non o scarsam. aristati, e la generale pelosità delle brattee e dei calici.",,,,,,,,,,,,,,,,,
5903,"Rhinanthus serotinus",Gruppo,"Fra i <em>Rhinanthus</em> a naso allungato è caratterizzato dalle brattee con denti profondi (i basali fino a 5 min), ma non aristati, i calici glabri, le brattee pure glabre o con pelosità scarsa.",,,,,,,,,,,,,,,,,
5902,"Rhinanthus aristatus",Gruppo,"Fra i <em>Rhinanthus</em> a naso allungato è caratterizzato dalle brattee con denti di due tipi: quelli della metà apicale triangolari, brevi (1-2 mm), quelli basali lesiniformi, prolungati in una resta filiforme spesso contorta, e lunghi in tot. 5-8 mm.",,,,,,,,,,,,,,,,,
5901,"Rhinanthus antiquus",Gruppo,"È caratterizzato dal naso corallino breve (&lt; 1 mm), di forma piramidale, in visione lat. triangolare, rombico o subquadrato.",,,,,,,,,,,,,,,,,
5900,"Rhinanthus minor",Gruppo,"È caratterizzato dal naso corallino, che costituisce una protuberanza breve ( ± 0.5 mm), emisferica, in visione lat. con margine a semicerchio.",,,,,,,,,,,,,,,,,
5899,"Pedicularis rostrato-spicata subsp. helvetica",Specie,,,,,,,,,,,,,,,,,,
5898,"Pedicularis rostrato-spicata s. rostrato-spicata",Specie,,,,,,,,,,,,,,,,,,
5896,"Pedicularis rostrato-spicata",Specie,"F. eretto o ascendente, glabro alla base e pubescente in alto. Fg. a contorno lanceolato (1-2 X 4-8 cm), 2pennatosette, glabre. Spiga allungata, con fi. spaziati; peduncolo 1-2 mm; brattee villose; calice 6-8 mm, glabro, con denti lunghi la metà del tubo; corolla 11-13 mm, rosea con labbro sup. rosso-purpureo scuro; tubo superante di poco il calice; labbro inf. glabro; capsula ovoide lunga quasi il doppio del calice.<br /><br /><div>Orof. S-Europ.</div><div>Alpi (soprattutto Occid.): R; segnalata anche sull'App. Centr.<br /><br /><strong>Nota</strong> - Recentemente è stata segnalata sull'App. Centr. nel Parco Naz. d'Abruzzo, sul M. Petroso da Anzalone e Bazzichelli (Annali di Bot. 26: 118, 1960 e da Furnari e Bazzichelli, Boll. Ist. Bot. Univ. Catania 8, 1968); gli individui raccolti sull'App. differiscono dalle due subsp. e forse rappresentano un tipo a sè stante.</div>",681733cb1ca4e211c2d8aec2c3f4395e,,2500,1800,"Pascoli alpini e subalpini su calc.","15-45 cm.","Pianta perenne erbacea",,"H scap",7648044,"Pedicolare carnicina",,"( = P. incarnata Jacq. non L.)",Crantz,3504,Luglio,Agosto
5895,"Pedicularis elegans subsp. elegans",Specie,,,,,,,,,,,,,,,,,,
5894,"Pedicularis elegans subsp. praetutiana",Specie,,,,,,,,,,,,,,,,,,
5892,"Pedicularis rosea subsp. allionii",Specie,,,,,,,,,,,,,,,,,,
5891,"Pedicularis rosea subsp. rosea",Specie,,,,,,,,,,,,,,,,,,
5890,"Pedicularis petiolaris",Specie,"F. eretto, pubescente-villoso. Fg. con picciuolo villoso e lamina a contorno lanceolato, glabro, bipennatosetta, con segm. seghettati e mucronati. Spighe brevi, con asse bianco-lanoso; brattee &gt; calice, villose; calice 10-12 mm, lanoso, con denti lunghi ⅖-½ del tubo, che è rigonfio, corolla 20-22 mm, rosea, rosso-scuro sulle labbra; tubo quasi completam. incluso; labbro inf. glabro; capsula ovoide 12-13 mm, superante appena il calice con l'apice acuminato.<br /><br /><div>Orof. SE-Me-dit. (anfiadriatica).</div><div>App. Marchig, Laz.,Abr., Napol. suiM. Lattari, Pollino: RR.<br /><br /></div><div><strong>Nota</strong> - Specie molto rara, conosciuta per poche località, tutte disgiunte l'una dall'altra: M. Autore, M. Corno (al Campo degli Invalidi), M. S. Angelo di Castellammare, Pollino al Piano ed a Timba d'Acquafredda; citata pure per l'App. March., ma forse solo in base ad una indicazione poco attendibile Orsini per il M. Corona (probabilm. da riferire a {t3508}). Comunque pare non sia stata raccolta negli ultimi anni. Fuori d'Italia è diffusa ancora nella Jugoslavia, Albania e Bulgaria, ripete quindi la distribuzione transadriatica di {t3489} e di {t3508}, che pone un interessante problema fitogeografico.</div><div>Quando gli individui di due specie di <em>Pedicularis</em> crescono vicini è talvolta possibile osservarne singoli di aspetto intermedio, verosimilm. prodotti d'incrocio. Particolarm. evidenti sono gli ibridi fra specie con corolle di colore diverso: ad es. ibridi fra {t3494} (gialla) e {t3504} (rosso-purpureo) presentano corolla bianco-rosea o un po' ingiallita; spesso questi ibridi hanno polline abortivo e malformazioni al pistillo (ad es., stilo sporgente di 1 -2 cm dalla fauce corollina) oppure labbro inf. sfrangiato. Si tratta sempre di individui singoli, rarissimi tra popolazioni del tutto normali.</div><div><br />L'ibrido più frequente è {t3495} X {t3500} (cfr. in nota a {t3500}); sono ancora note le seguenti combinazioni (molte delle quali solam. congetturali):<br /><br /><table><tbody><tr><td><strong> </strong></td><td><strong>{t3487}</strong></td><td><strong>{t3492}</strong></td><td><strong>{t3492} b</strong></td><td><strong>{t3494}</strong></td><td><strong>{t3495}</strong></td><td><strong>{t3498}</strong></td><td><strong>{t3500}</strong></td><td><strong>{t3501}</strong></td><td><strong>{t3502}</strong></td><td><strong>{t3503}</strong></td></tr><tr><td><strong>{t3504}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> ●</td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3503}</strong></td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3502}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3501}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3500}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> ●</td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'>●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3498}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'>●</td><td style='text-align: center;'>● </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3495}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> ●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3494}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> ●</td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3492} b</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr><tr><td><strong>{t3492}</strong></td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td><td style='text-align: center;'> </td></tr></tbody></table></div>",939553b4cb9b2889c31ab00cfee274b4,,2400,600,"Pascoli aridi (calc).","7-25 cm.","Pianta perenne erbacea",,"H scap",7648035,"Pedicolare picciuolata",,,Ten.,3509,Giugno,Luglio
5889,"Pedicularis comosa",Specie,"F. eretto, con peli crespi. Fg. a contorno lanceolato (2-4 X 10-15 cm), 2penna-tosette, con segm. dentellati, pubescenti. Fi. in spighe dense, allungate alla frutt.; calice membranoso, 4-5 X 9-11 mm, venato di scuro e ispido sugli angoli; denti 1-1.5 mm, interi, cigliati; corolla 22-25 mm, giallo-limone o -biancastro, raram. rosea, con tubo lungo il doppio del calice; labbro inf. cigliato; capsula acuminata 15-18 mm.<br /><br /><div>Orof. SE-Eu-rop.</div><div>App. Centr. e Merid. dalle Marche alla Sila: C; Alpi dal Bellunese e M. Baldo al Bergam., A. Maria., App. Lig.-Piem. e Parmig.: R; segnalata anche pr. Cividale sul M. Matajur.</div>",dd638478d3c36abad419f0e037196f6f,5664934,2400,1200,"Pascoli aridi subalpini.","20-50 cm.","Pianta perenne erbacea",,"H scap",7648022,"Pedicolare chiomosa",,,Linneo,3507,Giugno,Luglio
5888,"Pedicularis friderici-augusti",Specie,"F. eretto, glabro o quasi. Fg. con picciuolo pubescente e lamina glabra 2pennatosetta con segm. dentellati. Racemi dapprima capitati, alla frutt. allungati (8-18 cm); brattee pubescenti o villose, le inf. fogliacee, le sup. 5-9 mm; calice 10-13 mm, villoso, rigonfio, con denti lunghi ⅓-⅖ del tubo; corolla giallo-pallido 22-25 mm.<br /><br /><div>Orof.S-Europ.</div><div>Carso Triest., App. Marchig, Lazio ed Abr.: RR.</div><div><br /><strong>Nota</strong> - Scoperta dal Tommasini al M. Taiano ( = M. Slaunik) pr. Trieste, ma ora in terr. iugoslavo; recentem. una seconda stazione è stata trovata nella stessa zona anche presso i nostri confini a Pese. Completam. disgiunte le stazioni nell'Erzegovina (M. Gliva pr. Trebinje) ed Albania, come pure quelle del-l'App. Centr. nelle Marche (M. Corona), Lazio (M. Autore) ed Abr. nel Teram. (M. Le Moricane, Pizzo della Cavata, Pizzo di Moscio), M. Morrone e Marsica ai Tre Solchi.</div><div><br />Federico Augusto, re di Sassonia, erborizzò attorno a Trieste nei primi decenni del sec. XIX.</div>",d90f6c4e657df5347a8858b80e309e47,,2200,1100,"Pascoli aridi subalpini.","10-30 cm.","Pianta perenne erbacea",,"H scap",7648034,"Pedicolare di re Federico-Augusto",,,Tommasini,3508,Giugno,Luglio
5887,"Pedicularis sylvatica",Specie,"F. centr. eretto, i lat. ± prostrati con apice ascendente, semplici o ramosi. Fg. a contorno lanceolato (3-5 X 15-20 mm), pennatosette con segm. ovati, dentati. Racemi allungati; brattee simili alle fg., le sup. semplicem. 3partite; calice 8-11 mm, glabro, debolm. bilabiato, rigonfio a maturità, con denti lobati lunghi ½ del tubo o meno; corolla 26-30 mm, rossa (talvolta pallida) con tubo lungo il doppio del calice; labbro inf. glabro; capsula completam. inclusa nel calice.<br /><br /><div>Subatl.</div><div>Alpi: RR.</div><div><br /><strong>Nota</strong> - Le località italiane sono poche e fortem. disgiunte; vengono citate: Vette di Feltre, M. Grappa, monti del Veronese (? messo in dubbio dal Goiran), Valtellina pr. Sondrio e Caviglia (? poco verosimile secondo Brockmann-Jerosch), fra il L. di Como ed il confine svizzero all'Alpe Darengo ed Alpe Entoa (ubi?) e Piem. al Moncenisio, Susa e Mondovì. Non pare sia stata osservata da quasi un secolo e forse in molti luoghi è scomparsa (quando non si trattasse di confus. con {t3505}).</div>",a6abe9f99a6e493d399216ea95244258,486611,1200,200,"Torbiere su terreno umido ed acido.","5-15 cm.","Pianta perenne erbacea",Biennale,"H scap",7648020,"Pedicolare silvestre",,,Linneo,3506,Maggio,Luglio
