id,name,taxa_kind_id_name,description,col_id,eol_id,Limite altitudinale superiore,Limite altitudinale inferiore,Tipo di vegetazione,Altezza,Portamento,Codifica numerica,Diffusione,Ciclo riproduttivo,Nome Italiano,Autore,Sinonimi,Progressivo,Inizio fioritura,Fine fioritura,Forma biologica
783751,Ranunculus aquatilis,Specie,"F. sottili &lt; 1 mm), tenaci. Fg. capillari sempre presenti, con lacinie di 5-40 mm, flaccide, tendenti a riunirsi a pennello; fg. laminate (2-3 cm), generalm. con 5 lobi o incisioni fino a ⅔, dentate sul bordo. Fi. su peduncoli (2-4 cm) &lt; picciuoli corrispondenti; ricettacolo pubescente; petali 5-10 mm; stami 14-22; acheni ispidi.<br /><br />Subcosmop.<br />In tutto il terr. (non segnalata in Lazio, Basil., e Cal.): C.<br /><br /><strong>Variab.</strong> - La presenza o mancanza di fg. laminate ha portato alla descrizione delle subsp. heterophyllus (Weber) Neilr. (= R. longifolius Rossm.) e heleophilus (Arvet-Touvet) Hegi (= var. submersus G. et G.), prive di valore tassonomico, perché dipendenti da fattori ecologici.",23dbc34df65a7f23eaf1e90df7fff13e,473801,400,0,"Acque limpide, stagnanti o lentam. fluenti.",2-15 dm,Pianta perenne erbacea,2546127,,,Ranuncolo acquatico,Linneo,,814,Maggio,Giugno,I rad
9663749,Ranunculus fluitans,Specie,"F. allungato 1-2 (6) m, con internodi lunghi fino a 35 cm. Fg. tutte capillari con picciuolo 10-15 (22) cm e segm. sottili, riunentisi a pennello. Peduncoli alla frutt. 4-10 cm, più lunghi dei picciuoli corrisp.; ricettacolo glabro o quasi; petali obovati (7-13 mm); stami 20-35; acheni dapprima pubescenti, poi ± glabri<br /><br />Circumbor.<br />Pad.: C; Basil., a Muro, Sard. e Cors.<br /><br /><strong>Variab.</strong> - Molto rara, si presenta in una forma terrestre su fanghi umidi: essa è generalm. annuale, ha f. abbreviato (3-6 cm) e fg. lunghe 15-45 mm con segm. più allargati e leggerai, spatolati.",b57becf2a887c3c827bd2e1d427f7d42,5523924,600,0,Acque turbolente a corso rapido.,1-60 dm,Pianta perenne erbacea,2546131,,,Ranuncolo fluitante,Lam.,,817,Maggio,Giugno,I rad
8313748,Ranunculus circinatus,Specie,"F. reptanti e radicanti ai nodi, in basso spesso diam. 3-4 mm. Fg. tutte capillari con lacinie rigidette, tutte su un piano, non riunentisi a pennello se tolte dall'acqua. Fi. su peduncoli (1-2 cm) &gt; picciuolo corrispondente; ricettacolo pubescente; petali 4 X 5-6 (10) mm, gialli alla base e bianchi nel resto; stami (5) 20-24 (27); acheni pubescenti, almeno se giovani.<br /><br />Euras. temp.<br />Pad.: C; segnalato anche in Puglia e Sic.",e472f029c1de46124deeae6071901811,,200,0,Acque stagnanti o lentam. fluenti.,2-4 dm,Pianta perenne erbacea,2546130,,,Ranuncolo circinnato,Sibth.,( = R. divaricatus Auct.; R. foeniculaceus Gilib. nom. incert.),816,Maggio,Giugno,I rad
7273747,Ranunculus penicillatus,Specie,"F. generalm. allungato. Fg. laminate (spesso mancanti) con picciuolo di 5-8 cm e lamina (2-4 cm) divisa fino a ⅔ in 3-5 lobi; fg. capillari 8-20 cm, con segm. sottili, flaccidi. Peduncoli frutt. 5-10 cm, generalm. più lunghi dei picciuoli corrisp.; ricettacolo pubescente; petali (5) 10-15 (20) mm; stami (8) 20-40; carpelli glabri o ± pubescenti.<br /><br />Subatl.<br />Lago di Como e L. Maggiore: C; Piem., Sard. e forse altrove: R.",eb2ac9701677d355719eab5bc187906a,5524932,300,0,Acque correnti oppure calme in grandi bacini lacustri.,5-30 dm,Pianta perenne erbacea,2546125,,,Ranuncolo pennello,(Dumort.) Bab.,( = R. pseudofluitans [Syme] Newbould),818,Maggio,Giugno,I rad
7343746,Ranunculus peltatus,Specie,"F. tubulosi diam. 1-2 mm. Fg. &lt; internodi, le capillari con lacinie di 5-15 mm, riunentisi a pennello, le sup. laminate, palmato-partite (diam. 2-3 cm), divise su ⅔ in 3-7 segm. crenati sul bordo. Peduncoli (4-6 cm) &gt; picciuoli corrisp.; ricettacolo pubescente; petali 7 X 12-15 (21) mm; stami 15-30; spighe subsferiche (diam. 4 mm); acheni 1.5-2 mm, ispidi, ma talora glabrescenti.<br /><br />Europ.<br />Soprattutto sul versante tirrenico (dove forse spesso è sfuggito all'osserv.) in Maremma, pr. Roma, Pai. Pontine, Sic, Sard., Cors., ed ancora in Puglia: R.",d7448893437ab06bf2edd463475e552a,5524386,100,0,Fossi e acquitrini.,2-6 dm,Pianta perenne erbacea,2546124,,,Ranuncolo peltato,Schrank,( = R. petiveri Auct. non Koch; Batrachium cesatianum Caldesi),813,Aprile,Giugno,I rad
8403745,Ranunculus saniculifolius,Specie,"Pianta generalm. annua e di comparsa effimera. Fg. laminate con lamina reniforme o ± arrotondata (10-30 mm), 5(3)loba; fg. capillari ai nodi inf. (talvolta assenti) con lacinie rigide e divergenti. Peduncoli frutt. più lunghi dei picciuoli corrisp.; ricettacolo pubescente, allungato alla frutt.; petali 5-10 mm; stami 5-16; acheni 10-25, sparsam. pubescenti o talvolta glabri.<br /><br />Steno-Medit.<br />Pr. Taranto, Sic, Sard. Sett. e Cors.: RR.",610440dc9615293b8a870dac55775d58,,,,"Pozze e stagni anche salmastri, (Lit).",1-3 dm,,2546133,,Annuale,Ranuncolo delle pozze,Viv.,(= R. macranthus Tod.; R. vespertilio Lojac.),812,Aprile,Giugno,I rad
7013743,Ranunculus baudotii,Specie,"F. cavi diam. 1-2 mm. Fg. per lo più laciniate e laminate assieme, raram. tutte laciniate; lamina reniforme o subrotonda (2-3 cm), 3 (5) loba; lacinie lineari lunghe 5-12 mm, rigidam. divergenti, non riunentisi a pennello se la fg. è estratta dall'acqua. Peduncoli (3-7 cm) &gt; picciuoli; ricettacolo pubescente, allungato a cono alla frutt.; petali 4-5 X 6-10 mm; stami 10-20; spighe mature ovoidi (4-5 mm); acheni glabri, alati.<br /><br />Medit.-Atl.<br />Coste della Puglia, Sic, Sard. e Cors.: R; segnalata altrove (Albenga, Lazio a Maccarese, Basso Friuli), ma da verificare.<br /><br />Baudot de, lorenese, scopritore della pianta nel 1837.",d2a2f23650cf7331e4b0924c06c579a4,5523356,,,Acque salmastre dei litorali. (Lit.).,2-5 dm,Pianta perenne erbacea,2546123,,,Ranuncolo di Baudot,Godron,"(= Batrachium marinum Fries; R. tripartitus Auct. Fl Sic. non DC, incl. R. confusus Godron)",811,Marzo,Maggio,I rad
9623742,Ranunculus hederaceus,Specie,"Fg. tutte intere con lamina (1-3 cm) reniforme o ± cordata, 3-5(7)loba. Petali generalm. 2.5-3.5 mm.<br /><br />Segnalata più volte nella Pen. e Sic, ma per confus. con altre specie.<br /><br />W-Europ.",0789617e3be621fefa7d5899fccbaf47,596387,,,,2-4 dm,Pianta perenne erbacea,2546119,,,,Linneo,,810/b,,,I rad
3553741,Ranunculus omiophyllus,Specie,"F. cavo, diam. 1-2 mm. Fg. tutte con lamina ben sviluppata, larga 2-3 cm, reniforme a subrotonda con 3-5 (7) lobi arrotondati. Fi. su peduncoli (1-2 cm) &lt; picciuoli; ricettacolo glabro; petali 4-6 mm; stami 7-10; acheni glabri, formanti una testa di 4 X 6 mm.<br /><br />W-Medit.-Atl.<br />It. Merid. nel Cilento, Basil., a Salvano e Muro, Cal. sul Pollino, Sila, Cassano, Corigliano e Nicastro, Sic. : R.",f066aadc776aac6018cc97272ecfc590,5524778,1000,0,"Stagni, paludi e sorgenti",2-4 dm,Pianta perenne erbacea,2546120,,,Ranuncolo ederaceo,Ten.,( = R. lenormandii F.W. Schultz; R. hederaceus Auct. Fl. Ital. non L.; R. coenosus Guss.),810,,,I rad
7003626,Ranunculus,SubGenere,Piante terrestri con f. forniti di tessuti di sostegno e quindi ± eretti (almeno nella zona dell'inflor.); fg. con lamina ben sviluppata; petali gialli o bianchi. Comprende le sp. {t737}-{t809}.,,,,,,,,,,,,,,,,,
2413716,Ranunculus bullatus,Specie,"Fg. tutte basali in rosetta, oblanceolato-spatolate (18-25 X 28-45 mm), lanose, con 7-13 denti all'apice. Scapi nudi, lanosi; fi. (diam. 2 cm) isolati; petali 5-7 (-12) gialli 6x9 mm; acheni 2 mm in testa globosa larga 4 mm.<br /><br />Steno-Medit.<br /><br />Puglia, Basil., Cal., Sic, Sard., Cors., Pantelleria, Lampedusa, Malta; anche nell'Arcip. Tosc, (solo a Pianosa): C.<br /><br /><strong>Variab.</strong> - Le fg. variano da oblanceolate a obovate e talora presentano denti assai più numerosi; la pelosità talora è scarsa.",c2137c8be6d73efc6d9cdb5e2266cdf5,5523461,800,0,"Pascoli, radure, incolti.",8-20 cm,Pianta perenne erbacea,2546085,,,Ranuncolo rosulato,Linneo,,783,Ottobre,Febbraio,H ros
7483687,Ranunculus platanifolius,Specie,"Simile al prec, ma maggiore; fg. basali con lamina diam. 5-15 cm, divisa fino ad ⅛ dalla base; fg. cauline a segm. lanceolato-lineari (1x5 cm); fi. su peduncoli glabri lunghi 4-5 volte la fg. ascellante.<br /><br />Europ.<br />Alpi, dal Cadore alla V. Aosta; Alpi Mariti.; App. Emil, Romagnolo e March, fino al Teramano; Sard., Cors.: R.",1361e0189c9fb9fdac00e88082ec0d2a,5525004,2000,800,"Nei boschi in stazioni ricche di nitrati, forre, cespuglieti subalpini.",3-6 dm,Pianta perenne erbacea,2546095,,,Ranuncolo a foglia di Platano,Linneo,,796,Giugno,Luglio,H scap
6163686,Ranunculus aconitifolius,Specie,"F. eretti, glabri, ramosi. Fg. basali con picciuolo di 8-25 cm e lamina diam. 4-8 cm, completam. divisa in 5 segm. palmati, lobati e seghettati sul bordo; fg. cauline simili con segm. lanceolati (1-2 X 3-5 cm). Fi. diam. 15 mm su peduncoli pubescenti lunghi 1-3 volte la fg. ascellante; petali bianchi 3x6 mm: acheni rigonfi 2.5 X 3 mm.<br /><br />Europ.<br />Alpi ed App. Sett. fino al Falterona: C.<br /><br />BibL: Tralau H., Beitr. Biol. Pfl. 34: 479-507(1958).",3be82b4e6f04303c0e70caf9273acd38,5523141,2200,500,"Prati torbosi presso le sorgenti alpine, pascoli umidi.",2-4 dm,Pianta perenne erbacea,2546094,,,Ranuncolo a foglie d'Aconito,Linneo,,795,Maggio,Luglio,H scap
7253685,Ranunculus traunfellneri,Specie,"Simile a {t791}, ma fg. con lamina 2-3-palmatosetta, completam. divisa in lacinie larghe 1.5-2 mm; sepali 6 mm; petali fino a 9 X 12 mm.<br /><br />Subendem. (dal Cadore alla Stiria).<br />Alpi Giulie: R; segnalata anche sulle A. Carniche e Cadorine (Matajur, Chiampon, Musi, Plauris, M. Cavallo, Peralba, Mimoias).<br /><br />Traunfeliner A. (1782-1840), farmacista a Klagenfurt.",7e368f6094d4e029be588e8b5a56c2b1,5525640,2300,1500,Pascoli alpini.,3-6 cm,Pianta perenne erbacea,2546091,Specie endemica,,Ranuncolo di Traunfeliner,Hoppe,,792,Luglio,Agosto,H scap
6143684,Ranunculus alpestris,Specie,"Fg. basali con picciuolo di 2-4 cm e lamina reniforme (3x2 cm), divisa (su ⅖-⅗) in 3 lobi, ciascuno con 3-5 denti profondi o lobato. Fi. unico (raram. 2-3) diam. 2 cm; petali candidi, obeordati, generalm. retusi; acheni (1.5-2 mm) con becco dritto o quasi, formanti una testa ovale (4x5 mm).<br /><br />Orof. Sudeurop.<br />Dalle Giulie alle Maritt.: R; segnalato anche sull'App. Piem. al M. Ebro e sui Sibillini (ma qui forse per confus. con {t793}).<br /><br /><strong>Variab.</strong> - La profondità dei lobi fogliari varia notevolmente e nella var. hausmanni D. Torre et Sarnth. raggiunge la base della lamina: questo carattere, che è stato osservato (generalm. in individui isolati) ripetutam. sulle Alpi Tridentine e Carniche, ha portato ad erronee segnalazioni di {t792}.",1a4af4c5b040b8aef9a75b620b7a2abf,5523198,2800,2200,Vallette nivali (calc).,3-6 (-12) cm,Pianta perenne erbacea,2546090,,,Ranuncolo alpestre,Linneo,,791,Luglio,Agosto,H scap
10063683,Ranunculus seguieri,Specie,"Rd.a fibre ingrossate (2 mm); scapi ascendenti per lo più semplici e monocefali, pubescenti. Fg. 3-palmatosette, pubescenti su picciuolo e lacinie: lamina a perimetro pentagonale (diam. 1.5-3 cm). Calice precocem. caduco, giallastro o violetto, con sepali di 2 X 6 mm; petali bianchi, obcuneati (8-10 X 10-11 mm); acheni 3-4 mm, ovoidi, con becco ricurvo.<br /><br />Orof. SW-Europ.<br />Alpi Or. dalle Carniche alle Dolom. e Prealpi Lomb. fino alla V. Camonica; A. Piem. dal Cenisio al mare; App. Centr. sul M. Vettore, M. Corno e Majella: R.<br /><br /><strong>Variab.</strong> - Le lacinie estreme delle fg. basali nelle popolazioni alpine sono acuminate, piane e larghe generalm. 1.5-2 mm, in individui lussureggianti fino a 5 mm; nelle popolazioni appenniniche invece esse sono ottuse, un po' carnose, più o meno revolute sui bordi e larghe 1-1.5 mm ( = var.praetutianus Pamp.). Popolazioni con fg. cauline del tutto intere, obovato-acuminate, si presentano sporadicamente sulle Alpi e sono state descritte come var. cadinensis Fenaroli, il che ha portato ad una amichevole e cavalleresca polemica tra Fenaroli stesso e Pampanini (in N. Giorn. Bot. Ital. 35).<br /><br />Séguier J.-F. (1703-1784), francese, descrittore della flora veronese.",2f5f500fba4796c273d828186febaa5b,5525353,2600,1800,Pendii franosi su calc. (spesso su Raibl).,5-10 cm,Pianta perenne erbacea,2546096,,,Ranuncolo di Séguier,Vill.,,797,Giugno,Luglio,H scap
14853682,Ranunculus glacialis,Specie,"F. ascendente, foglioso, glabro. Fg. basali grassette, palmate (5 X 8 cm ca.), divise in 3 segm., ciascuno suddiviso in 3-5 lobi o segm. a lor volta ulteriorm. suddivisi; lobi estremi arrotondati, larghi 3-7 mm; fg. cauline progressivam. ridotte, le sup. formate da 1-3 lacinie. Sepali ovati (5 X 7-8 mm), lanosi, arrossati sul bordo; petali da roseo-vinosi a quasi bianchi, cuoriformi (8-15 X 8-11 mm); acheni 2.5 mm.<br /><br />Artico-alp. (Europ.).<br />Alpi, dal Trent., alle A. Mariti.: R; Carnia sul M. Cadenis.<br /><br /><strong>Osserv.</strong> - La profondità delle divisioni fogliari ed il colore dei petali variano nell'ambito della stessa popolazione e non hanno valore tassonomico. <em>R. glacialis</em> L. è forse in Europa la pianta più adattata alle massime altezze: fu osservata a 4275 m sul Finste-raarhorn (probabilmente la pianta vascolare più alta d'Europa!) a 4200 m sul Cervino, a 3800 m sulla Grivola, 3700 m sul M. Vélan, a 3500 m sulla Cresta Guzza del Bernina; fuori d'Italia sul Gr. Glockner a 3780 m e sulla Jungfrau a 4000 m. Secondo il Provasi, alpinista e botanico, meriterebbe «... di essere adottato quale simbolo dell'Alpinismo in sostituzione dell'ormai vieto <em>Leontopodium alpinum</em>».",ef9df642442cf5e0eafddb7821e1ecd2,404351,3100,2000,Ghiaie e pietraie su terreno umido presso le nevi fondenti (silice).,6-12 cm,Pianta perenne erbacea,2546098,,,Ranuncolo glaciale,Linneo,( = Oxygraphis gelidus [Hoffmgg.] O. Schwarz),798,Luglio,Agosto,H scap
15423681,Ranunculus bilobus,Specie,"F. eretto, subglabro, generalm. 1-fioro. Fg. basali con picciuolo di 4-7 cm e lamina reniforme o rotonda (12-18 X 15-25 mm), crenate tutt'attorno e spesso oscuram. trilobe; nervi generalm. forti e sporgenti sulla pagina inf.; fg. cauline ridotte a lacinie lineari o triforcate. Fi. diam. 2.5 cm; petali bianchi, 10 X 11 mm, cuoriformi e normalm. bilobi, con lamina più stretta; acheni con becco lungo, uncinato.<br /><br />Endem.<br />Alpi Or. nel Bellun. (?), Treni. (Storo, V. Ledro, V. Vestino, Tombea) e Bresc. (Corna Biacca, Pajo, Dosso Alto): RR.",a7f64ad9d592bbcba7b72a95f5493826,5523382,2000,1400,Pascoli sassosi e rupi (calc).,8-12 cm,Pianta perenne erbacea,2546093,Specie endemica,,Ranuncolo bilobo,Bertol.,,794,Giugno,Luglio,H scap
7903680,Ranunculus magellensis,Specie,"Simile a {t794}, ma fg. semplicem. crenate; petali 7x8 mm, largam. obovato-spatolati, all'apice arrotondati o un po' crenati, raram. retusi; spiga fruttifera subsferica; acheni con becco allungato e talora ritorto.<br /><br />Endem.<br />App. Abr. al Gr. Sasso, Sirente, Majella, Marsica: R.<br /><br /><strong>Osserv.</strong> - Abbastanza simile è <em>R. crenatus</em> W. et K. della Stiria, e Tutin in FI. Europ. ha proposto che {t793} vi venga incluso. Però <em>R. crenatus</em> presenta spighe fruttifere ellissoidi (±5X9 mm) ed acheni con corpo di 0.8 mm e becco incurvato dorsalm. e solam. con la punta in direzione ventrale; invece {t793} ha acheni il doppio più grandi (corpo di 1.7 mm, becco 0.8 mm) in spighe sferiche (diam. ± 5 mm) ed il becco è incurvato solam. in senso ventrale. Queste differenze del becco sono evidenti nelle spighe fruttifere in quanto in {t793} i becchi appaiono generalm. rivolti verso il basso, in <em>R. crenatus</em> invece verso l'alto. Sembra inoltre secondo Kunz H. und Reichstein T., Bauhinia 3: 1 (1966), che {t793} possa distinguersi anche per i nervi meno sporgenti sulla pag. inf. delle fg., però questo carattere è di difficile percezione su materiale d'erbario. In sostanza, vista anche la notevole disgiunzione geografica, sembra opportuno mantenere distinte le due specie.",796f18633d5e6ea0c312f44240ccba8d,5524495,2600,2000,Vallette nivali (calc.).,4-10cm,Pianta perenne erbacea,2546138,Specie endemica,,Ranuncolo della Majella,Ten.,,793,Luglio,Agosto,H scap
15673679,Ranunculus parnassifolius,Specie,"Fg. rad. 2-3 con picciuolo di 2-4 cm e lamina lanceolata a ovata (10-15 X 15-25 mm), con 3 nervi evidenti, fg. caul. sessili, ridotte. Fi. numerosi diam. 2.5 cm; sepali glabri (5 mm); petali bianchi (raram. arrossati) di 7-8 X 9-12 mm.<br /><br />Orof. SW-Europ.<br />Alpi dal Cadore (rif. Auronzo, Nuvolau) al Trent.-A. Adige, Bormiese, Poschiavo e Piem. (?): R.<br /><br /><strong>Osserv.</strong> - <em>R. digeneus</em> Kerner, con fg. irregolarm. inciso-trilobe, raccolto in Pusteria (ma probabilm. fuori dei confini italiani) è fondato su individui teratologici di {t809} (Pamp. N. Giorn. Bot. Ital. 35).",4dd1d62d49093982d23e1c0211c33bdd,5524870,2800,2100,Ghiaie e pendii franosi (soliflussione) su calc.,5-8 cm,Pianta perenne erbacea,2546116,,,Ranuncolo con foglia di Parnassia,Linneo,,809,Luglio,Agosto,H scap
8703678,Ranunculus pyrenaeus,Specie,"F. eretto, lungam. nudo in alto, semplice o con pochi fi. Fg. basali lanceolate o lineari, glauche, parallelinervie (6-8 X 40-70 mm), le cauline poche, ridotte. Fi. diam. 20 mm; petali ovali, bianchi; acheni (2-3 mm) allungati, con becco ad uncino.<br /><br />Orof. SW-Europ.<br />Alpi Occ. dal M. Rosa alla Lig.: C; A. Lepontine, A. Retiche, Dolomiti (verso E fino al Bellunese) e Cors.: R.<br /><br /><strong>Variab.</strong> - Le popolazioni della Cors. presentano fg. più strette e risultano identiche al tipo (dei Pirenei), quelle alpine hanno fg. più larghe e sono state inquadrate in una var.plantagineus (Ali.) Rouy et Fouc, che va ulteriormente studiata.",7859a15f26ce3286b3bdfbc372dfedf2,5525166,2600,1700,Pascoli alpini.,1-3 dm,Pianta perenne erbacea,2546112,,,Ranuncolo dei Pirenei,Linneo,,807,Maggio,Giugno,H scap
8753677,Ranunculus thora,Specie,"Fusto glabro e glauco (!). F. eretto o ascendente. Fg. basali 1-2, reniformi (4-8 X 3-7 cm); fg. caulina inf. reniforme con dente centr. lungo ⅒ della lamina, le sup. strettam. lanceolate (3-6 X 15-25 mm). Scapo 1 (3) fioro; sepali membranacei, lineari-lanceolati; petali, obovati (7 X 10 mm).<br /><br />Orof. Sudeurop.<br />Alpi Or. dal confine jugoslavo alle Grigne e M. Generoso, A. Mariti., App. Centr. e Campano: R.<br /><br /><strong>Nota</strong> - Relativamente abbondante lungo la fascia prealpina dal M. Grappa ai Lessini, M. Baldo, Bresc, Bergam., Grigne, M. S. Primo, M. Generoso, {t788} sembrerebbe dunque una specie legata alle aree di rifugio al margine meridionale della glaciazione quaternaria, però non si tratta di una dipendenza stretta, perché questa specie ricompare — sia pure sporadicam. — anche ben più addentro alla catena alpina al Passo di S. Pellegrino (!), sulle Dolom. di Brenta ed in Engadina. Verso oriente diviene abbastanza rara: Bellunese, M. Cavallo, A. Carniche e Giulie ai Musi. L'areale risulta abbastanza complementare a quello di {t789}: cfr. Merxmuller H., Jahrb. Ver. z. Schutze d. Alpenpfl. u. Tiere 17-19 (1952). Nell'App. Centr. {t788} è abbondante in Abr. (soprattutto nel Parco Nazionale), di dove irradia sui Sibillini, nel Lazio (Filettino) e Camp.",68feb085a5fa1c602b3464b7836c240f,45851575,2200,1000,Pascoli subalpini aridi e pietrosi (calc).,10-25 cm,Pianta perenne erbacea,2546086,,,Ranuncolo Erba-tora,Linneo,,788,Giugno,Luglio,G rhiz
15443676,Ranunculus reptans,Specie,"Simile a {t799}, ma f. filiformi, ascendenti. Fg. con picciuolo di 10-20 mm e lamina lineare-lanceolata di 2 X 10 mm, acuta. Fi. diam. 5-8 mm; petali 1.5 X 3 mm; acheni 1 mm.<br /><br />Eurosib.<br />Ven., Trent.., Lomb., Piem., Emil : R.",f9def902d4b23ae7ee83f072e75b9bc7,,1800,200,"Fanghi, suoli umidi, spesso anche in ambienti inondati.",5-15 cm,Pianta perenne erbacea,2546102,,,Ranuncolo reptante,Linneo,,800,Giugno,Agosto,I rad
