id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
6264,"Campanula justiniana",Specie,"Simile a {t3759}, ma bocciuoli eretti; antere lunghe il triplo del filam.; capsula ± inclinato-pendula.<br /><br />Rupi calc. ombrose nella voragine di S. Canziano (Carso sloveno), M. Nevoso ed Istria sul M. Maggiore, sempre in territorio jugoslavo; indicata pure del Monte Nero, Nanos, epr. Gorizia (S. Valentino, Rombon) ma da verificare.<br /><br />Justin R. (1865-1938), naturalista sloveno e Conservatore dell'Erbario di Lubiana, morto durante una scalata del M. Triglav (M. Tricorno).",f57eb16f21dd307c80787f6158616e9b,5133264,,,,"10-20 (30) cm.","Pianta perenne erbacea",,"H scap",8644114,"Campanula di Justin",,,Witasek,3758/b,,
6263,"Campanula tanfanii",Specie,"Rz. sottile, lignificato, strisciante, ramosissimo; f. erbaceo, glabro, incurvato, generalm. semplice. Fg. basali con picciuolo di 1-2 cm e lamina ovale (16 X 18 mm) o ± cuoriforme, con 5-6 denti acuti per lato, ciascuno terminante con un tubercolo cartilagineo; fg. cauline sessili e per lo più intere, le inf. lanceolate (5 x 25 mm), le sup. lineari (2 X 35 mm). Fi. unico o pochi, isolati, all'apice di rami allungati; bocciuoli inclinati; calice con lacinie lineari di 5-7 mm, alla fior, riflesse verso il picciuolo; corolla di 15 (10-20) mm, diam. 13 mm; antere lunghe circa il doppio del filam.; polline giallo; ov. papilloso; capsula eretta, ± emisferica (4 mm), con pareti cartilaginee.<br /><br />Endem.<br />App. Centr. dal Furio alla Marsica: R. -Areale a pag. 701.<br /><br /><strong>Nota</strong> - Questo interessante endemismo, indicato nella letteratura floristica italiana per lo più come <em>C. macrorrhiza</em> o <em>C. linifolia</em> è distribuito su gran parte dell'App. Centr. e cioè dalla gola del Furio al M. Catria, M. S. Vicino, M. Pennino, monti di Gualdo Tadino, Volubrio (locus classicus), Sibillini, M. dei Fiori, Gran Sasso, Duchessa, M. S. Franco, Velino, M. Cafornia, Sirente, M. Viglio, Meta, Villavallelonga, M. Coccolilo.<br />Risulta nel complesso abbastanza vicina a {t3758}, dalla quale si distingue tuttavia per i fi. più piccoli, i f. rigidetti ed i denti calicini caratteristicam. ripiegati ad uncino; il numero cromosomico è nelle due specie identico (2n = 34).<br />Vive in ambiente rupestre, soprattutto su pareti ombrose verticali in ambiente di forra, sempre su calcare.<br /><br />Tanfani E. (1848-1892), botanico fiorentino.",ecf584ecf3cee64ab5a474d74baca555,5133873,2000,500,"Rupi calc. ombrose e umide.","5-20 (30) cm.","Pianta perenne erbacea",,"H scap",8644108,"Campanula di Tanfani","Specie endemica","(= C. macrorrhiza var. angustiflora Tanfani)",Podlech,3759,Maggio,Settembre
6262,"Campanula forsythii",Specie,"Simile a {t3759}, ma fg. ottuse o arrotondate all'apice, con dentatura assai ridotta oppure semplicem. crenate o intere sul bordo; bocciuoli eretti; corolla 20-28 mm; polline purpureo scuro.<br /><br />Endem.<br />Sard. sui M. d'Oliena, Montalbo, Lula, Gattelli, Laconi, S. Vittoria Esterzili, Tonnari d'Irgini e sull'Isola di Tavolami RR.<br /><br />Bibl: Arrigoni P. V., Boll. Soc. Sarda Sc. Nat. 17: 204-209 (1978).<br /><br />Forsyth-Major C. J. (sec. XIX), medico a P.to S. Stefano (Argentario) ed attivo fiorista in Toscana e Sardegna.<br /><br />Areale a pag. 701.",fa6ea17bfcf3b617a1c3418a10db2091,5133120,1100,300,"Rupi calc. ombrose e umide.","5-30 cm.","Pianta perenne erbacea",,"H scap",8644112,"Campanula di Forsyth","Specie endemica","( = C. rotundifoliae var. forsythii Arcang.; C. sardoa Levier ex Nym., nomen invalidum)","(Arcang.) Podlech",3760,Maggio,Luglio
6261,"Campanula sabatia",Specie,"Simile a {t3759}, ma fi. isolati all'apice di lunghi rami arcuato-patenti; bocciuoli eretti; polline rosa chiaro; capsula indurita e lignificata, con costole molto sporgenti, papillosa.<br /><br />Endem.<br />Lig. Occid. tra Diano e Vado: C; segnalata anche più a occidente, fino alla foce della Roja e nelle Is. Bergeggi e Gallinaria.",d7e6e462dcfd02ab8565fac5d8c16f57,5133709,500,0,"Rupi calc.","20-30 (50) cm.","Pianta perenne erbacea",,"H scap",8644106,"Campanula di Savona","Specie endemica",,"De Not.",3757,Giugno,Giugno
6283,"Campanula carnica subsp. puberula",Specie,,,,,,,,,,,,,,,,,,
6282,"Campanula carnica subsp. carnica",Specie,,,,,,,,,,,,,,,,,,
6259,"Campanula carnica",Specie,"Simile a {t3759}, ma fg. cauline più strettam. lineari, generalm. intere o con denti ottusi; calice con lacinie lunghe almeno la metà della corolla e spesso anche più di questa, molto caratteristicam. patenti-riflesse alla fior.; corolla 20-30 mm.<br /><br />Subendem.<br />Alpi Or.: C; V. Aosta: RR. Anche sulle montagne confinanti della Carinzia e Slovenia. - Areale a pag. 701.<br /><br /><strong>Variab.</strong> - L'interpretazione delle popolazioni valdostane è controversa: Vaccari, che le ha scoperte a St. Christophe, nel Vallone di Brissogne ed alla Becca de Viou a Biave, ne ha notato le fg. cigliate ed esse sono state descritte come var. ciliata Witasek; però piante ciliate del tutto simili compaiono sporadicamente anche nel Bellunese e Vicentino, quindi Podlech inclina piuttosto a ritenere la segnalazione per la Val d'Aosta come dovuta ad una confusione di località del Vaccari stesso. Una pianta simile e stata trovata da Gussone sulle Madonie, ma non rinvenuta dopo di lui (cfr. Strobl. Fl. Nebr.) ed andrebbe ulteriorm. studiata (cfr. {t3769}, Nota).",4c1704f99a43980d2c7b00a211426003,487640,2200,200,"Rupi calc. ombrose e spesso stillicidiose.","10-40 cm.","Pianta perenne erbacea",,"H scap",8644107,"Campanula della Carnia","Specie endemica","( = C. linifolia Scop. non Nath.)","Schiede ex M. et K.",3758,Giugno,Agosto
6258,"Campanula cochleariifolia",Specie,"<div>Rz. sottile ma tenace, ramoso, strisciante tra i sassi, con numerosi Pascetti sterili di fg. basali espandentisi a tappeto; f. generalm. numerosi, ascendenti, gracili, incurvati in alto. Fg. inf. ovali o subrotonde, ristrette o un po' cuoriformi alla base (8-10 X 7-12 mm), le sup. progressivam. ristrette e fino a lineari (da 4 X 7 a 3 X 22 mm); f. nella metà sup. nudo o quasi. Racemi 2-6flori; bocciuoli e fi. penduli; calice con lacinie 3-8 mm, erette o un po' pa-, tenti; corolla 10-20 mm, spesso di un azzurro-violetto pallido; antere carnicine, generalm. più brevi del filam.; polline roseo o raram. giallo; ov. liscio; capsula pendula.<br /><br /><div>Orof. Sudeurop.</div><div>Alpi, dalle Giulie alle Marìtt.: C; App. Sett. (Boscolungo, Fiumalbo, Corno alle Scale) ed App. Centr. sul Terminillo, Gr. Sasso, Majella, Matese: R.</div><div><br /><strong>Variab.</strong> - Specie polimorfa: varia da quasi glabra a densam. ispida, le fg. sono di aspetto assai mutevole, la corolla è talora campanulata, fino a emisferica, talaltra strettamente imbutiforme o subcilindrica, ed il colore presenta gradazioni diverse; questi ultimi caratteri possono esser verificati solo sul vivo, quindi uno studio secondo moderni criteri (particolarm. nelle popolazioni disgiunte della catena appenninica) potrebbe dare risultati interessanti.</div><div><br /><strong>Osserv.</strong> - È specie legata ai suoli primitivi ricchi di scheletro, per lo più sfatticcio calcareo nei ghiaioni e pendii con soliflussione; spesso si presenta pure su accumuli di sabbie, soprattutto nei greti e può anche comparire su silice, benché più raramente che sul calcare. Viene molto frequentemente trascinata fino al fondo valle lungo i corsi d'acqua, i canaloni di frana e di lavine.</div></div>",6d2bd2c773b9c0bbd1170c85a455f689,487641,3000,800,"Ghiaioni e macereti (pref. calc).","5-15 (-30) cm.","Pianta perenne erbacea",,"H scap",8644133,"Campanula dei ghiaioni",,"(= C. bellardi All.; C. caespitosa Vill. non Scop.; C. pusilla Haenke)",Lam.,3770,Luglio,Agosto
6257,"Campanula rhomboidalis",Specie,"<div>Rd. generalm. ingrossata, spesso ± tuberosa; f. eretto o ascendente, generalm. semplice e glabro, angoloso. Fg. basali (alla fior, generalm. scomparse) con picciuolo allungato e lamina ovale-reniforme; fg. cauline inf. ovato-rombiche (11-15 X 22-30 mm), le sup. lanceolate (2-4 X 12-22 mm), acute, acutam. dentate. Racemo multifloro o paucifloro e ± unilaterale; bocciuoli eretti; calice con lacinie lineari (5-12 mm) erette o un po' patenti; corolla campanulata 12-20 mm; antere lunghe il doppio dei fìlam.; polline giallo; ov. glabro; capsula pendente.<br /><br /><div>Endem. West-alpica.<br /><br /></div><div>Alpi Occ. dal C. Tic. alla Lig.: C.</div></div>",5272f0087eecc35319872229802be548,5133678,2800,900,"Prati e pascoli.","20-50 (-70) cm.","Pianta perenne erbacea",,"H scap",8644127,"Campanula romboidale",,,Linneo,3765,Luglio,Settembre
6256,"Campanula caespitosa",Specie,"Rz. orizz. strisciante; f. generalm. ascendenti, glabri o poco pelosi. Fg. basali con lamina ovale o rombica (6-7 X 9-12 mm) e picciuolo di 1-2 cm; fg. del quarto inf. del f. ravvicinate, caratteristicam. patenti o riflesse, lanceolate a lineari (2-4 X 15-25 mm), spesso dentate; fg. sup. distanziate, lineari. Inflor. ramosa, multiflora; bocciuoli e fi. penduli; calice con lacinie di 2-4 mm, erette; corolla 10-15 mm, alla fauce diam. 8 mm; antere lunghe circa quanto il filam.; polline rosa; ov. liscio; capsula pendula.<br /><br /><div>Endem. Est-Alpica.</div><div>Alpi Or., ad Est dell'Adige: C.<br /><br /></div><div><strong>Nota</strong> - L'areale di {t3771} è un'ottimo esempio di disgiunzione Nord-Sud, come conseguenza delle glaciazioni: sul versante meridionale delle Alpi essa è diffusa dalla Slovenia all'Adige, sul versante settentrionale nella zona da Vienna a Steyr e manca nella fascia intermedia. Anche la distribuzione sulle Alpi italiane è interessante: frequente dall'Isonzo alla Carnia, la sua area si interrompe bruscamente lungo il solco Piave-Ansiei, che viene aggirato a Nord (dalla Pusteria alla V. Badia, V. Gardena e fin verso Bolzano) ed a Sud (Prealpi Bellunesi, V. Cismon, Recoaro). L'indicazione da Campiglio sembra poco verosimile e non è confermata di recente; le altre indicazioni (Lig., App. Tosco-Emil., Marche etc.) vanno riferite alle specie vicine. L'ecologia è analoga a quella di {t3770}, però con una certa tendenza verso suoli sabbiosi o arenacei ed anche per l'habitat rupestre; cresce per lo più in stazioni fresche e fino a umide o periodicamente inondate, come lungo i ruscelli ed attorno alle sorgenti oppure su rupi stillicidiose in ambiente ombroso. Definita dal Podlech specie poco variabile (… Die Art variiert kaum …), ma in realtà nel Bellunese presenta un inestricabile pullulare di forme morfologiche (certo meri stati individuali), spesso di aspetto assai differente.</div>",81f83d1515881e42afbf100bf62a94bf,5132870,3000,300,"Rupi e ghiaie umide.","10-20(40) cm.","Pianta perenne erbacea",,"H scap",8644134,"Campanula cespugliosa",,,Scop,3771,Giugno,Agosto
6255,"Campanula excisa",Specie,"Rz. strisciante sottile; f. ascendente, raram. eretto, angoloso e per lo più glabro. Fg. basali rotondato-cuoriformi, generalm. scomparse alla fior., le cauline lineari-lanceolate a lineari, le maggiori con qualche dente acuto. Fi. generalm. unico, pendulo; calice con lacinie patenti o riflesse di 3-5 mm; corolla di un blu pallido, 10-16 mm, incisa fino a ⅓ in lacinie ovali, ristrette alla base e separate da insenature arrotondate; capsula pendula.<br /><br /><div>Subendem.</div><div>Alpi Occid. dal C. Tic. al Novarese, Val d'Aosta e fin verso Torino ( Valchiusella, Piamprato): C. Anche sulle catene confinanti del Vallese.<br /><br />Bibl.: Becherer A., Ber. Schweiz. Bot. Ges. 76: 447-482 (1966).<br /><br />Areale a pag. 701.</div>",1c833d27684c0b81a90505bd8951d6de,5133081,2500,1200,"Pietraie, rupi silicee.","5-12 cm.","Pianta perenne erbacea",,"H scap",8644136,"Campanula incisa","Specie endemica",,Schleicher,3772,Luglio,Agosto
6254,"Campanula tommasiniana",Specie,"Pianta con f. nutanti, fg. lanceolate, ± falciformi, fi. numerosi, ± penduli in racemo foglioso e corolla tubulosa 2 cm.<br /><br />Istria sul M. Maggiore (Ucka, M. Plaunig), in terr. jugoslavo: R.<br /><br />Endem.<br /><br />Tommasini M. de (1794-1879), podestà di Trieste e studioso della flora illirica.",dbea1832f9c355e9ffd92a4b18dfc76a,5133903,1500,600,,"2-3 dm","Pianta perenne erbacea",,"H scap",8644085,"Campanula di Tommasini",,,Koch,3744/b,Agosto,Agosto
6253,"Campanula fenestrellata",Specie,"Simile a {t3749}, ma grigio-tomentosa; fg. con doppia dentatura profonda; calice con denti di 1.5 X 4 mm; filam. 4 mm con base ovata e peli lunghi ⅓ di questa; polline blu; semi 0.45 X 0.7 mm.<br /><br /> Istria da Fianona a Laurana e sulle pendici del Sissol e M. Maggiore, sempre in terr. jugoslavo, isola di Cherso, Veglia, Arbe, Lussino e scoglio Pervichio: R.<br /><br />Endem. illirico (la subsp. fenestrellata in Croazia e Dalmazia, dai Velebit a Sebenico).",03aebcf4062edb8eed8abb6b70fdfb82,5133094,1200,300,"Rupi calc., vecchi muri.","1-2(3) dm.","Pianta perenne erbacea",,"H scap",8644093,"Campanula istriana",,,Feer,3749/b,Luglio,Agosto
6252,"Campanula garganica",Specie,"Rz. ramoso, con rosette sterili ed all'asc. di queste f. prostrati o penduli. Fg. basali con picciuolo di 2-3(10) cm e lamina ovata a reniforme, generalm. di 2-3 cm, crenata o seghettata. Inflor. fogliose, scarsam. ramificate; peduncoli 1-3 cm; calice con denti riflessi 2x6 mm; corolla (diam. 20-22 mm) azzurro-violetta pallida o quasi bianca 10-15 mm, con tubo conico lungo ⅓ del totale; lacinie larghe alla base 4-5 mm, ± patenti; filam. 3.5 mm, alla base con espansione pentagonale e peli (arrotondati all'apice), lunghi ⅙ di quanto quest'espansione è larga; antere 4 mm; polline giallo; stilo eretto, sporgente, viola, 12 mm; semi subsferici (0.45 X 0.5 mm), rosso-bruno-scuri, molto lucidi.<br /><br />Endem.<br />Garg. a Peschici, Rodi, Cagnano, M. S. Angelo, Mattinata, M. Sacco: C. Altre 2 sottospecie nell'isola di Cefalonia.<br /><br /><strong>Variab.</strong> - Si presenta da glabra a ± tomentosa per peli generalm. riflessi lunghi fino a 2 mm; la forma o dentatura delle fg. è pure incostante. <em>C. barbeyi</em> Feer riunisce piante con pelosità ridotta o nulla e semi più sottili, che tuttavia rientrano nella variab. individuale.<br /><br />{t3749} è specie rustica, frequentem. coltivata nei giardini rocciosi, e con tendenza a spontaneizzarsi, sempre in vicinanza delle abitazioni, sia in forme abbastanza corrispondenti alla stirpe selvatica, sia in ibridi con specie vicine o cultivar di origine orticola.",dfaf33c36a238f9be020bdb318e2ff6b,5133133,800,0,"Rupi calc., vecchi muri.","1-2 dm.","Pianta perenne erbacea",,"H scap",8644092,"Campanula del Gargano","Specie endemica",,Ten.,3749,Maggio,Settembre
6251,"Campanula elatines",Specie,"Simile a {t3749}, ma senza rosette sterili; f. prostrato-pendulo, diam. 3-4 mm; fg. ovali-cuoriformi 3-4.5 X 5-7.5 cm, con picciuolo di 5-13 cm; inflor. unilaterale; peduncolo 1 cm; calice con lacinie 0.6-1.3  X 4-5 mm, riflesse; corolla (diam. 15-19 mm), divisa su ¾, lunga 8-9 mm; filam., antere e polline come {t3747}.<br /><br />Endem.<br />Alpi Graie e Cozie dal Canavese alla V. Varaita: R.",b7caa9395d112638cfad07571f91f069,5133052,1800,300,"Rupi, su gneis e granito.","1-2(6) dm.","Pianta perenne erbacea",,"H scap",8644089,"Campanula piemontese","Specie endemica",,Linneo,3748,Luglio,Agosto
6250,"Campanula elatinoides",Specie,"Simile a {t3749}, ma densam. tomentosa e senza rosette sterili; f. eretto o ascendente, ingrossato (diam. 3-5 mm); fg. con lamina ovato-cuoriforme (2-4 X 3.5-6 cm); inflor. densa; peduncoli 1 cm; calice con denti 0.5-1 X 4-6 mm, eretti o un po' patenti alla frutt.; corolla 8-12 mm con lacinie alla base larghe 3-4 mm; filam. 5 mm con base ovale; peli acuti lunghi ⅓ di quanto è larga la base del filam.; antere 3 mm ; polline rosso-bruno ; semi 0.35-0.4 X 0.6-0.8 mm, bruno-nerastri e ± opachi.<br /><br />Endem.<br />Alpi Or. sulle catene merid. dal L. di Garda al L. di Como: C.<br /><br />Bibl: Arietti G., Fenaroli L. e Giacomini G., Saggio etc. Bergamo (1955).",dd8a22b1c9909a116f06f71c157f6938,5133053,1900,200,"Rupi calc.","10-20(60) cm.","Pianta perenne erbacea",,"H scap",8644088,"Campanula dell'Insubria","Specie endemica",,Moretti,3747,Luglio,Agosto
6281,"Campanula fragilis subsp. cavolini",Specie,,,,,,,,,,,,,,,,,,
6280,"Campanula fragilis subsp. fragilis",Specie,,,,,,,,,,,,,,,,,,
