id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
7344,"Gypsophila paniculata",Specie,"Rz. verticale grosso (1 cm); f. eretti, glabri, glauchi. Fg. lineari-lanceolate (3-10 X 20-70 mm), acute. Pannocchia ampia; fi. bianchi o rosei; calice 2 mm; petali spatolati di 3-4 mm.<br /><br />Pontica.",a5f41158724615ffc59e08a71ff8984f,588504,,,"Coltiv. per ornam. e talora inselvat., però sempre pr. i giardini.","5-9 dm.","Pianta perenne erbacea",,,2497017,"Gipsofila comune",,,Linneo,631/b,Giugno,Settembre
7343,"Gypsophila papillosa",Specie,"Fg. lanceolate (1-1.5 X 4-8 cm); fi. su peduncoli alla fine riflessi; calice 4-7 mm; petali rosei lunghi il doppio del calice.<br /><br />Avv. a Genova e Trieste, ma forse scomparsa.<br /><br />SW-Asiat.",d13f3c84afb68a1cb4f48fe05077131f,,,,,"4-8 dm.",,Annuale,,,,,"( = G. porrigens [L.] Boiss.)",Hudson,633/c,Maggio,Giugno
7342,"Gypsophila repens",Specie,"Pianta glabra e glauca (!). F. orizzontali legnosi, con rami erbacei ascendenti. Fg. linea-ri-spatolate (1-3 X 10-35 mm), grassette. Inflor. ± corimbosa con rami capillari spesso arrossati; calice campanulato (2x5 mm, di cui ⅔ tubo), bianco-membranoso con una stria verde su ciascun nervo; petali rosei, obcu-neato-retusi (3x9 mm); capsula lunga 1.5 volte il calice.<br /><br />Orof. Sudeurop.<br />Alpi, dalle Giulie alle Mariti.; A. Apuane: C; App. Piem.pr. Bagnasco, Boi. sul Savena (Selva d. Arienti), Marchig., Basii, al Pollino: RR e da confermare.<br /><br />Scende lungo gli alvei fluviali, nel Friuli fino alla pianura.",081916768827290d5a1e3a50c3e90179,587235,2700,1500,"Ghiaie e terreni franosi (calc).","5-25 cm","Pianta perenne erbacea",,"Ch suffr",2497004,"Gipsofila strisciante",,,Linneo,630,Luglio,Agosto
7341,"Gypsophila arrostii",Specie,"F. eretto, ramosissimo. Fg. verde-giallastre o -glauche, carnosette, lanceolato-lineari (3-6 X 20-50 mm). Inflor. effusa, multiflora, spesso emisferica; peduncoli capillari; calice di 2-2.5 mm, con stretto margine bianco; petali bianco-rosei di 3-5 mm; capsula subsferica, appena superante il calice.<br /><br />E-Medit.<br />Barese, Basil., Cal. e Sic: C.<br /><br />Arrosto A. († 1845), botanico messinese.",795ce99e5ab93d69fcf7c16342ae942f,483464,800,0,"Pendii aridi (pref calc).","5-10 dm.","Pianta perenne erbacea",,"Ch suffr",2497018,"Gipsofila di Arrosto",,,Guss.,632,Maggio,Giugno
7340,"Gypsophila pilosa",Specie,"F. legnosi eretti, ramosi, glabri. Fg. carnosette, oscuram. triquetre (1.0-1.7 X 12-25 mm). Inflor. con rami abbreviati, sub-capituliformi e brattee lineari; calice (2.5-3 mm) con denti acuti-mucronati; petali rosei (5 mm), retusi; capsula ovoide (3 X3.5 mm), superante il calice di ⅓.<br /><br />Endem.<br /><br />Veron. pr. Garda: RR.",,,200,100,"Incolti aridi e ghiaie.","2-4 dm","Pianta perenne erbacea",,"Ch suffr",2497008,"Gipsofila papillosa","Specie endemica","(= G.fastigiata Auct. Ital. non L.; G. hispanica Rigo non Willk.)",Porta,631,Agosto,Settembre
7339,"Gypsophila elegans",Specie,"F. robusti, glabri, superiorm. ramoso-corimbosi; fg. lanceolate (3-5 X 20-40 mm); calice 3-5 mm; petali bianchi venati di purpureo lunghi 2-5 volte tanto.<br /><br />Pontica.",bde577e643e4ffbee1efa0f99241b18b,588502,,,"Avv. pr. Genova, ma forse scomparsa.","2-5 dm.",,Annuale,,,,,,Bieb.,633/b,Giugno,Luglio
7338,"Gypsophila muralis",Specie,"F. esili, eretti, ramoso-corimbosi. Fg. lineari (0.5-2 X 10-20 mm). Inflor. multiflora; peduncoli capillari; calice di 3-4 mm con stretto margine cartilagineo; petali rosei (4-6 mm), retusi; capsula superante il calice di ¼.<br /><br />Eurasiat.<br /><br />Pad. e vallate vicine nelle Alpi ed App. fino al Parmig.; Sard. a Caprera: R.",f44ea50988737e4170e86c2b8f60bf8f,588503,500,0,"Suoli sabbiosi inondati nei campi, risaie, sentieri boschivi (silice).","5-25 cm.",,Annuale,"T scap",2497026,"Gipsofila minuta",,,Linneo,633,Maggio,Giugno
7045,Gypsophila,Genere,"Bibl.: Béguinot A., Bull. Soc. Bot. Ital. 1905: 6-12 (1905); Wenger-Razine M., Bull Soc. Neuchàtel Sci. Nat. 93: 179-186 (1970).",38b273476739530cfcc618964eec3933,59327,,,,,,,,,Gipsofila,,,Linneo,,,
7378,"Dianthus ciliatus",Specie,"F. eretto, robusto. Fg. lineari (1-2 X 20-60 mm), acute, spesso cigliolate alla base. Fi. ± riuniti in fascetti apicali; squame dell'epicalice generalm. 8, acute o acuminate, le esterne cigliolate, raggiungenti ½ del calice, questo di 3 X 15-23 mm; petali con lembo rosso 5-10 mm:<br /><br />Italo-Illir. (Anfia-driat.).<br />Pen. dalle A. Apuane al Garg.: R; anche in Istria da Pola a Cittanova.<br /><br /><strong>Osserv.</strong> - Questa rara specie nella Pen. ha un areale a baricentro decisam. orientale; essa è nota per le Marche (S. Liberato, M. Regnolo, Montefortino, Pioraco, S. Ginesio, M. della Strega, Ascoli), Umbria (M. Somma, Foligno), Abr. (Teramano, Aquilano, Mar-sica, Rajano, Sulmona, M. Morrone) e Puglia (Gargano, forse anche Leucaspide, se <em>D. marginatus</em> Lacaita va qui riferito); sul versante occid. è segnalata dal Bolzon nelle A. Apuane alle Cave di Crestaia e di Ravaccione pr. Carrara.",b27fca34651f7213c1a30e87cde77fe0,5205981,800,0,"Rupi e pendii sassosi.","4-6 dm.","Pianta perenne erbacea",,"H scap",2502092,"Garofano cigliato",,,Guss.,661,Maggio,Ottobre
7397,"Dianthus furcatus subsp. dissimilis",Specie,"F. 2-4 fiori con più di 2 paia di fg. cauline; fg. basali larghe 1-2 (-3) mm; squame 4-6; calice di 4-5 X 15-18 mm, cilindrico; petali con lembo di 8-10 mm, crenulato.<br /><br />Alpi Maritt. nella V. Grande pr. Vernante: RR.<br /><br />Forse ibrido {t659} x {t660}?",,,,,,"20-30 cm",,,,,,,"(= D. furc. var. dissimilis Burnat)","(Burnat) Pign.",,,
7396,"Dianthus furcatus subsp. furcatus",Specie,"F.  generalm. 2-3-flori con 3-più paia di fg. cauline; fg. cigliato-scabre sul bordo, larghe 1-2 mm; squame dell'epicalice 4-6, lunghe la metà del tubo calicino, raram. più; calice di 2.5 X 13-16 mm, un po' ristretto in alto con lembo lungo 5-7 mm intero o dentellato.<br /><br />Alpi Maritt.: C; da qui irradia verso N in V. Maira, V. Varaita, V. Pellice.",,,,,,"(8-) 15-20 (-35) cm",,,,,,,"( = D. alpester var. typì-cus Fiori et var. furcatus Fiori)",,,,
7395,"Dianthus furcatus subsp. lereschii",Specie,"F. sempre 1-flori con 2 paia di fg. cauline, alla base riuniti in un cespuglio denso (simile a <em>Silene acaulis</em>); squame dell'epicalice 2-4; calice lungo 10-13 mm; petali con lembo di 5 mm, sul bordo sfrangiato fino a ⅓-¼ della lunghezza; il resto come nella subsp. (a).<br /><br />Alpi Graie, a Chavanis (Cogne) e Campiglio in V. Soana, Champorcher, Col dell'Arietta, Valchìusella, V. di Valprato: R.",,,,,,"3-15 cm.",,,,,,,"(= D. furc. var. lereschii Burnat)","(Burnat) Pign.",,,
7394,"Dianthus furcatus subsp. gyspergerae",Specie,"Fusto 1-plurifloro, diam. &gt; 0.5 mm; fg. cauline 3-molte paia, larghe 2-3 mm; squame dell'epicalice 4-6, le maggiori spesso raggiungenti l'apice del tubo calicino; calice di 11-14 mm; petali interi o dentellati.<br /><br />Cors. pr. Porto alle Calanche di Piana: R.",,,450,350,,"2-5 dm",,,,,,,,"(Rouy) Burnat",,,
7377,"Dianthus furcatus",Specie,"F. eretto 1-plurifloro. Fg. strettam. lineari larghe 1-4 mm. Squame dell'epicalice 4 (2-6); calice 10-18 mm; petali con lembo rosso (talora sbiancato oppure roseo) lungo 5-10 mm, sul bordo intero, dentellato o laciniato fino a ¼-⅓ della lunghezza.<br /><br />Forma una serie di razze probabilm. del tutto indipendenti fra loro e con tendenza ad ulteriore differenziazione di forme locali.",0d684755e59d33aab5e2499daef935a2,5206130,2200,900,"Rupi e pendii aridi.","3-35 cm.","Pianta perenne erbacea",,"H scap",2502007,"Garofano forcato",,"(incl. D. alpester Balbis, D. tener Balbis)",Balbis,659,Maggio,Luglio
7376,"Dianthus seguieri",Specie,"F. gracile, strisciante. Fg. lineari-lanceo-late larghe 1-3 (-6) mm; guaine 1-2 mm. Fi. unico o pochi; squame dell'epicalice 2-6, ovali-mucronate, lunghe ½¾ del calice, questo di 14-18 mm, cilindrico; petali rosei screziati di purpureo con lembo di 6-10 (-12) mm, dentellato sul bordo.<br /><br /><div>Centro-Europ. (Subatl.).</div><div>Alpi, App. Sett., ed A. Apuane: R.<br /><br /></div><div><strong>Variab.</strong> - La lamina delle fg. in generale non supera i 3 mm di larghezza, però individui con fg. larghe fino a 4 mm non sono rari, assieme agli stenofìlli (Prealpi Veron., App. sopra Pontremoli, A. Apuane); una forma estrema brachifilla, con lamina larga fino a 6 mm e fi. un po' maggiori è stata descritta dalle A. Apuane (M. Altissimo) come subsp. italicus Tutin, ma va ulteriorm. precisata. D. collinus W. et K., citato dal Goriz., Veron. ed Avell., è certo da escludere.</div><div><br />Séguier J.-F. (1703-1784) botanico francese, descrittore della flora veronese.</div>",4e208ff969d9779ae4e998e76040b964,486528,1000,100,"Prati aridi, boschi steppici, rupi.","2-5 dm","Pianta perenne erbacea",,"H scap",2502001,"Garofano di Séguier",,,Vill.,655,Giugno,Agosto
7375,"Dianthus neglectus",Specie,"Simile a {t659}, ma squame dell'epicalice lunghe quanto il tubo calicino o più; f. uniflori, talora subnulli; fg. larghe 1-2.5 mm; calice lungo 12-14 mm, svasato in alto; petali con lembo rosso, giallastro di sotto, lungo 10-12 mm, dentellato sul bordo.<br /><br />Orof. W-Alp.-Pyr.<br /><br />Alpi Maritt.: C; A. Cozie e fino al Gr. Paradiso; l'unica stazione in Trent. (Alpe La Denna in V. di Tovel) da verificare; la segnalazione allo Stelvio (Umbrail) probabilm. per errore con {t658}.",77e4cfb33e16b07f607a116224ec418b,5206418,2500,1200,"Rupi e pendii sassosi.","2-25 cm.","Pianta perenne erbacea",,"H scap",2502027,"Garofano pavonio",,"(= D. pavonius Tausch)",Loisel.,660,Luglio,Agosto
7374,"Dianthus glacialis",Specie,"Rz. legnoso con scapi ridotti a brevi peduncoli uniflori o subnulli, raram. 2-3 fiori. Fg. lineari 1-2 X 30-40 mm, ca-nalicolate, ottuse, verso la base con due evidenti ali cartilaginee. Calice per lo più purpureo con tubo di 9-11 mm e denti di 2-4 mm, avvolto da 2-4 brattee fogliacee lunghe 10-15 mm; petali (6 X 15 mm) con unghia bianca e lembo di sopra scarlatto con 3 vene purpuree, sotto roseo.<br /><br />Orof. E-Alpico-Carpat.<br /><br />Versante ìtal. delle Zillertaler Alpen dalla Pfìtschertal (V. di Vizze) al Brennero: C.<br /><br /><strong>Nota</strong> - Segnalato ancora sulle catene a N della Pusteria pr. Bressanone, Schlern, Adamello, Tonale, Stelvio, Livigno e Bresc. al M. Broffione, però per la facilità di con-fus. con individui nani di {t656}, queste indicazioni vanno verificate; sicuram. erronee le segnalazioni per le Dolomiti (Col Rodella) ed A. Pennine. L'affine D. alpinus L. si distingue per le fg. basali larghe fino a 5 mm, il calice di 6-7.5 X 15-18 mm ed i petali con lembo di 15-18 mm: è specie endemica NE-Alpica, segnalata ripetutam. sulle A. Giulie, Carniche, Cadore, ecc., ma sempre per confus. con {t658} o {t656} e secondo Widder F., Ber. Bayr. Bot. Ges. 37: 81 (1964) va eliminata dalla flora italiana.",182214135531ad83cdb90e6add212f87,5206154,2800,2200,"Creste ventose, elineti (su micascisti).","1-6 cm","Pianta perenne erbacea",,"H caesp",2502024,"Garofano glaciale",,,Haenke,658,Luglio,Agosto
7373,"Dianthus alpinus",Specie,,,,,,,,,,,,,,,,,,
7390,"Dianthus arrostii",Specie,"F. brevem. legnosi alla base, glabri, lisci. Fg. basali larghe 2.0-2.8 mm, dentellate sul bordo. Epicalice con 4 squame ricoprenti ⅖, bilobe e con un tozzo mucrone apicale; calice 6-7 X 23-26 mm con denti acuti a bordi diritti, lunghi 7-8 mm; petali con unghia di 20 mm e lembo roseo di 6-8 mm.<br /><br />SW-Medit.<br /><br />Sic, Sard.: R.<br /><br />Arrosto A. († 1845), botanico messinese.",0333dc7d35ac3a9a4686e72942f5dab7,,500,0,"Rupi e ganghe.","3-6 dm.","Pianta perenne erbacea",,"Ch suffr",2502124,"Garofano mediterraneo",,,Presl,657,Maggio,Giugno
7393,"Dianthus sylvestris subsp. tergestinus",Specie,"Pianta glauca, non arrossata; squame e denti calicini come la subsp. (a); f. pluriflori alti 3-6 dm; calice 17-23 mm.<br /><br />Prati carsici dall'Istria al Goriz.: R; in popolazioni praticam. identiche anche sull'App. Piacentino.",,,,,,,,,,,,,,"(Rchb.) Hayek",,,
7392,"Dianthus sylvestris subsp. sylvestris",Specie,"<div>Pianta verde, in alto spesso violacea; squame dell'epicalice generami. 2 (4); denti calicini lunghi 2-3 mm, con bordi curvi (a forma di arco in stile gotico). -Alpi, dalle Giulie alle Mariti, App. Sett. e Tosc, fino allArgentarìo, App. Centr., Sard.: C.<br /><br /></div><div><strong>Variab.</strong> - Possono esser riconosciute parecchie var. o forme; le più importanti sono: var. sylvestris (con f. pluriflori alti 2-4 dm, fortem. arrossati in alto; calice generalm. violaceo lungo 13-19 mm.<br /><br />Comune soprattutto sulle Alpi Orient. nei pascoli subalpini ed alpini, seslerieti, rupi, generalm. fra 600 e 1900, raram. 2200 m); var. uniflorus Gaudin (caratteri della prec, ma f. uniflori alti 5-12 cm, forse solo una modificazione dovuta all'altitudine. - Creste ventose, fir-meti, elineti a 2000-2400 m, scende anche fino a 1500 m. Alpi Orient.); var. inodorus Beck (vix <em>D. caryophyllu</em>s var. inodorus L.; f. pluriflori alti 3-6 dm, verdi o poco arrossati; calice arrossato solo sui denti, lungo 18-24 mm.<br /><br />Prati aridi, brometi, rupi aride cespugliate, sulle Alpi, dalle Giulie alle Maritt. [frequente sulle Alpi Occid.], App. Sett. e Tosc, fino all'Argentario; dal piano medit. atta bassa montagna e fino a 1700 m). L'ultima di queste tre var. segna il passaggio verso la subsp. seguente. In Sard. si presenta molto differenziato, con caratteri della subsp. (c): generale glabrescenza; calice con tubo di 15 mm; squame 4, quasi troncate; denti calicini di 4-6 mm, con bordi curvi. Così sul Gennargentu ed altri massicci silicei.</div>",,,,,,,,,,,,,,,,,
7391,"Dianthus sylvestris subsp. garganicus",Specie,"Pianta glauca; calice 24-28 mm; squame 4-8, per lo più con i bordi lat. a S; denti calicini lunghi (4) 5-6 mm, con bordi diritti (a forma di triangolo isoscele acutissimo); petali con unghia di 18-22 mm e lembo di 6-7 X 7-9 mm. - It. Merid. (verso N fino al Pollino e Garg.) e Sard.: C; popolazioni poco differenti in Sic, Cors. e nella Pen. che risalgono fino alla Tosc, e Lig., dove progressivam. sfumano nella subsp. (a).",,,,,,,,,,,,,,"(Grande) Pign.",,,
7389,"Dianthus sylvestris",Specie,"<div>Rd. legnosa con f. ascendenti o eretti, glabri, con 1-pochi fi. Fg. basali strettam. lineari (0.5-1.5 X 30-150 mm), le cauline inf. con guaina di 4 mm e lamina di 1 -1.5 X 40-80 mm, le sup. con guaina di 6-8 mm e lamina lunga 15-20 mm. Epicalice con 2-8 squame ricoprenti ⅓-⅕ e strettam. avvolgenti il calice; calice con tubo cilindrico; petali lineari-spatolati, rosei o rossi.<br /><br /><div>Medit.-Mont.</div><div>In tutto il terr.</div><div>Gruppo difficilissimo, che ancora attende una sistemazione: l'inquadramento da noi fornito è del tutto provvisorio.</div></div>",f093f3412686caaa9a562eeeae4b8c91,486531,2400,0,"Pendii aridi e rupestri (pref. calc).","15-60 cm","Pianta perenne erbacea",,"H scap",2502030,"Garofano selvatico",,"( = D. virgineus G. et G.; D. inodorus Kerner, an L.)",Wulfen,656,Maggio,Agosto
