id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
4742,"Euphorbia carniolica",Specie,"Rz. legnoso; f. ascendente, arrossato in basso, ramoso. Fg. oblanceolate (1-2 X 4-5.5 cm), ovv. obovate, acute o arrotondate, ondulate sul bordo, più chiare di sotto. Ombrella a 4 raggi e spesso con raggi accessori incurvati; brattee strettane ellittiche (15 X 40-50 mm); brattee sup. ellittiche (1 X 2 cm); ghiandole ovali, brunicce; capsula (5 mm) con sparsi tubercoli; semi lisci, grigio-bruni.<br /><br /><div>SE-Europ.</div><div>Alpi S-Orient., soprattutto sulle catene periferiche, dal Goriz. alla Grigna: R; loc. isolate in V. Ossola (Baveno, Ornavasso), V. Sesia e Biellese.</div>",3853110729ef2f5147d5a5ae55004b49,1145166,1500,100,"Cedui, boschi aridi, pinete.","3-5 dm","Pianta perenne erbacea",,"H scap",4498036,"Euforbia penzola",,,Jacq.,2072,Aprile,Giugno
4741,"Euphorbia gasparrinii",Specie,"Pianta glabra o poco pelosa. F. legnosi alla base, ramosissimi. Ombrella a 5 raggi brevi; brattee giallastre, obovate; ghiandole subrotonde, spesso arrossate; involucro glabro; capsula (4 mm) glabra, con escrescenze filiformi.<br /><br />Endem.<br /><br />Gasparrini G. (1804-1866), botanico a Pavia e Napoli, studiò la flora lucana.",6c99808551982a1207f31e27ffd30728,1144828,1900,800,"Prati umidi montani.","1-3 dm","Pianta perenne erbacea",,"Ch suffr",4498027,"Euforbia di Gasparrini","Specie endemica",,Boiss.,2067,Maggio,Giugno
4740,"Euphorbia epithymoides",Specie,"Simile a {t2068}, ma fg. lunghe 3-5 cm; brattee basali ellittiche; involucro glabro alla fauce con lacinie (intercalate fra le ghiandole) lunghe quanto il tubo; capsula 3-4 mm.<br /><br />Segnalata anticam. pr. Monfalcone, ma probabilm. per errore.<br /><br />Centro-Europ.-Pontica.",b0ee38d76b60fb65bc4e61973c44c4a1,1144521,,,"Specie steppica","2-5 dm","Pianta perenne erbacea",,"G rhiz",4498025,,,"(= E. polychroma Kerner)",Linneo,2066/b,Aprile,Giugno
4739,"Euphorbia fragifera",Specie,"Rz. legnoso diviso a livello del suolo e ramosissimo, formante pulvini densi; rami ascendenti o prostrati, pubescenti. Fg. cigliate sul bordo, lanceolate (5 X 15-20 mm), acute, intere, eretto-patenti (quelle dei f. fertili ripiegate verso il basso). Ombrella a 5 raggi; brattee largam. ovali (9-13 mm); ghiandole ellittiche; capsula subsferica (6 mm) coperta di escrescenze filiformi a maturità rosso-fragola lunghe 1-2 mm. Durante l'antesi emette un odore penetrante di Valeriana.<br /><br />Endem. illirica.<br />Carso, dal Triest. al Goriz.: C.<br /><br /><strong>Nota</strong> - Diffusa dal Carso Triest. alla Dalmazia e Montenegro, è tipico componente della vegetazione su pietrame calcareo in ambiente aridissimo, spesso con <em>Salvia offlcinalis</em> L. all'antesi i fi. emettono un odore caratteristico che, in calma di vento, può essere percepito a notevole distanza.",23fc49a2899c4165e3b364cf3d7f7e51,1144851,600,0,"Ghiaioni calcarei.","10-20 cm","Pianta perenne erbacea",,"Ch suffr",4498028,"Euforbia fragolina",,,Jan,2068,Aprile,Giugno
4738,"Euphorbia angulata",Specie,"Rz. orizzontale sottile (2 mm) fragile, bianco, con noduli subsferici; f. eretto (2-3 dm), glabro, angoloso; fg. sparse obovate o ellittiche, 15-18 X 25-35 mm, semiamplessicauli, finem. dentellate sui lati ed all'apice che è tronco o refuso. Ombrella generalm. lungam. peduncolata a 4-5 raggi; brattee inf. triangolari (2x2 cm) le sup. eguali come forma, cordiformi alla base e ± ricoprentisi, più piccole; ghiandole 4-5, aranciate o scure, ellittiche; capsula di 2-3 mm con grosse verruche.<br /><br />S-Europ. (Sub-pontica).<br />Dal Carso Triest. attraverso le Prealpi Carn. e Ven. fino alla Valsugana, Rovereto e Trento: C; anche nel Comasco a Canio.<br /><br /><strong>Osserv.</strong> - Molto simile alla prec. e di difficile discriminazione quando le due sp. crescono assieme (es.: Carso Triest.).",d0a017423f0fdc828b2baa21142af9a2,1145362,800,0,"Boschi aridi, querceti acidofili a Q. petraea.","3-5 dm",,Annuale,"G rhiz",4498035,"Euforbia angolosa",,,Jacq.,2071,Aprile,Giugno
4737,"Euphorbia dulcis",Specie,"F. ascend., flessuoso cilindrico o debolm. striato con angoli ottusi, generalm. pubescente. Fg. oblanceolate o ellittiche (1-2 X 2-4 cm), con peli sparsi, finem. dentellate (lente) nella metà apicale; fg. sotto l'ombrella ovate a ellittiche (12-18 X 20-23 mm), dentellate. Ombrella a 3-4 raggi dicotomi; brattee triangolari, le maggiori di 15 X 13 mm, dentellate sul bordo, con base ad angolo di 170° ghiandole ovali, alla fine nerastre; capsula (3 mm) con verruche di 0.3 mm sulle coste, oppure sparse irregolarm.<br /><br />Centro-Europ.<br />Alpi, App. Sett.: C; anche nella Pad. (in gran parte scomparsa) e nell'It. Centr. sui rilievi fino alla Marsica e Lazio.<br /><br />Bibl.: Cesca G, Cariologia 14: 79-96 (1961); Cesca G. e Muzi D., Giorn. Bot. Ital. 105: 182(1972).<br /><br /><strong>Nota</strong> - Le ghiandole sono dapprima gialle, poi purpuree ed alla fine quasi nerastre: la subsp. (b), nonostante il nome, non si individua dunque per questo carattere.",803c95aaae873cae6033acb268877e18,1144962,1800,0,"Boschi mesofili di latif. (faggete, querceti a Q. robur), siepi, prati concimati ed umidi.","3-6 dm","Pianta perenne erbacea",,"G rhiz",4498034,"Euforbia bitorzoluta",,,Linneo,2070,Aprile,Giugno
4736,"Euphorbia apios",Specie,"Rz. verticale ingrossato, tuberoso con rami erbacei, prostrati o ascendenti, pelosi. Fg. lanceolate o oblanceolate, ottuse o rotondate all'apice, seghettate. Ombrella a 4-5 raggi; brattee romboidee; ghiandole 5, ovali, gialle; capsule (3 mm) con tubercoli cilindracei sparsi; semi lisci, rossastri.<br /><br />NE-Medit.<br />Puglie: C; anche in Basil., e Cal. al Pollino.<br /><br />Bibl.: Cesca G., Archivio Bot. 43: 280-290 (1967).",5736633cea304fc0f98500f898f8c264,1145345,800,0,"Pascoli e boschi degradati.","5-20 cm","Pianta perenne erbacea",,"G bulb",4498031,"Euforbia schiattarella",,,Linneo,2069,Maggio,Giugno
4735,"Euphorbia palustris",Specie,"Pianta glabra e glauca (!). Rz. legnoso nerastro; f. eretti, ramosi. Fg. oblanceolate a lanceolate (8-15 X 20-70 mm), intere o con rari dentelli all'apice. Ombrella densa con raggi numerosi; ghiandole ellittiche; capsula 5-6 mm, con brevi verruche cilindriche; semi ovoideo-compressi (3.5 mm), grigio-bruni lisci.<br /><br />Eurosib.<br />Pad: C (ma per lo più scomparsa negli alvei artificiali); Pen. (Lucchese, Pisa, Bientina, Maremma, Pai. Pontine, Piana del Sele ed ancora pr. Pesaro, Pescara, Taranto ed Otranto): R.",719908c7aa2379b994fd6141cf4bd318,1144255,400,0,"Sponde dei fossi, rivi, paludi, soprattutto lungo ifiumi maggiori.","5-15 dm","Pianta perenne erbacea",,"G rhiz",4498018,"Euforbia lattaiola",,,Linneo,2064,Aprile,Giugno
4734,"Euphorbia ceratocarpa",Specie,"Pianta glabra (!). F. cilindrici, eretti, legnosi alla base. Fg. lanceolate (13-17 X 80-90 mm), sessili, acute e submucronate, le sup. riflesse; margine intero ed ondulato. Inflor. formata da rami isolati all'asc. delle fg. sup. ed un'ombrella terminale a 5 raggi; brattee inf. 13 X 30 mm, le sup. ellittico-acute 8-9 X 14-20 mm; ghiandole ovali, gialle; capsule 5-6 mm con verruche allungate, ricurve verso l'interno, simili a cornetti; semi grigiastri, lisci.<br /><br />Endem.<br />Sic: C; anche in Cai. e nel Barese. -Bibl.: Cesca G., Archivio Bot. 43: 280-290 (1967).",686652edcc0db206de34e55b38d5b9c1,1145151,700,0,"Torrenti, forre, boschi, incolti umidi ed ombrosi.","5-9(-30) dm","Pianta perenne erbacea",,"Ch suffr",4498021,"Euforbia cornuta","Specie endemica","(= E. orientalis Bertol. non L.)",Ten.,2065,Aprile,Luglio
4733,"Euphorbia bivonae",Specie,"<div>Cespuglio glabro con rami cilindrici, glabri, ramosissimi, rossicci. Fg. ravvicinate, molli, verde-glauche. Ombrella a 4-5 raggi; brattee obovate, giallognole; ghiandole 4, ellittiche; capsula (3.5-4.5 mm), con verruche brevem. cilindriche, vischiose; semi ovoidi (3 mm), scuri, lisci.<br /><br /><div>SW-Medit.</div><div>Sic. a Termini, Cefalù, Palermo, Trapani, Is. Egadi, Malta: R.<br /><br />Bibl: Cesca G., Giorn. Bot. Ital. 103: 205-263 (1969).</div><div><br /><strong>Variab.</strong> - Le fg. sono lanceolate (4-6 X 16-22 mm), acute e mucronate, ovv. ovato-lanceolate ed ottuse nella var. papillaris (Jan) Boiss.; sui monti pr. Palermo è stato descritto un tipo nano (var. montana Lojac.), con f. di soli 5 cm, forse un ecotipo.</div></div>",17a4cd1b4dae487245480e27eaffb9bc,1145251,300,0,"Rupi mariti, (calc).","8-15 dm",Cespuglio,,NP,4498043,"Euforbia di Bivona",,,Steudel,2074,Novembre,Aprile
4732,"Euphorbia spinosa",Specie,"Suffrutice ramosissimo; rami delle annate prec. persistenti, rigidi, legnoso-spinosi. Fg. glauche, sessili, lanceolate (3-7 X 5-20 mm), intere. Ombrella a 3-5 raggi; brattee ovate, giallastre; ghiandole ovali; capsula (3-4 mm) con verruche emisferiche o allungate e ± cilindriche; semi rosso-scuri, compressi, lisci.<br /><br /><div>N-Medit.</div><div>Piem., Lig., Pen., Sard., Cors. e Malta: C.<br /><br />Bibl.: Cesca G.,cfr. {t2074}.<br /><br /><strong>Variab.</strong> - La forma delle verruche e delle ghiandole sono caratteri mutevoli. La popolazione maltese, largam. disgiunta, è stata descritta come <em>E. melitensis</em> Parl., che si differenzierebbe per l'assenza di rami spinosi e le ghiandole ad appendice ricurva, quasi semilunare; non è noto se si tratti di pianta realmente distinta.</div>",fb283c490c06cc99a1ad68010c0ebfb1,1143855,1400,100,"Rupi, ghiaie, pendii aridi e sassosi.","10-25 cm",Cespuglio,,"Ch suffr",4498045,"Euforbia spinosa",,,Linneo,2075,Dicembre,Maggio
4731,"Euphorbia melapetala",Specie,"F. legnosi eretti, cespugliosi, nudi alla base, densam. fogliosi in alto. Fg. lanceolate (1-1.5 X 8 cm), ottuse, glabre o quasi. Ombrella a 6-8 raggi, spesso raggi soprannumerari all'asc. delle fg. sup.; brattee saldate così da formare una coppa (raggio 10-18 mm), che avvolge completam. fi. e fr.; ghiandole ellittiche scure; capsula 6 mm, glabra o sparsam. pubescente; finnem. punteggiata; semi 3.5 mm, nerastri, ma ricoperti da una membrana ialina che conferisce loro un colore grigio-plumbeo. Aspetto di {t2112}, dalla quale differisce soprattutto per le ghiandole non a mezzaluna.<br /><br />Endem.<br />Sic. (soprattutto sui Nebrodi ed Etna) e Malta: R.",2798bf1b8bbfae1db85b2eca7407ae71,,1400,300,"Macchie, pendii aridi.","5-10 dm",Cespuglio,,NP,4498109,"Euforbia a ghiandole scure","Specie endemica",,Gasparr.,2061,Gennaio,Aprile
4730,"Euphorbia serrulata",Specie,"Simile a {t2076}, ma più gracile; odore fetido; fg. alla base cuoriformi o semiabbraccianti; capsula 2-2.5 mm; semi 1.2-1.5 mm.<br /><br /><div>Europeo-Caucas.</div><div><br />It. Sett., Teramano, Sila, Etna: R.</div>",307787bf14b86e27720de19b881a0b52,1143832,1000,0,"Nei coltiv.","2-5 dm",,Annuale,"T scap",4498051,"Euforbia stretta",,"( = E. strida L. nomen illegit.)",Thuill.,2077,Maggio,Ottobre
4729,"Euphorbia cuneifolia",Specie,"Pianta glabra, con portam. di {t2081}. F. eretto, generalm. semplice. Fg. obovato-spatolate, dentellate tutt'attorno, generalm. retuse all'apice, con base lungam. cuneata ed allargata in due orecchiette semiabbraccianti. Ombrella a 5 raggi; brattee obovate; ghiandole ovali; capsula 1.5 mm con due serie di tubercoli su ciascuna loggia; semi ellittici, bruno-rossastri, finem. punteggiati.<br /><br />W-Medit.<br />Coste occid. della Pen., in Tosc. (Capalbio, Burano), Lazio (L. di Fogliano, Carroceto, Castelporziano, Agro Pontino, anticam. anche pr. Roma ed Ostia), Camp. (Bosco di Persano) e Cal, Sic, Sard, Cors.: R; segnalata anche in Umbria a S. Tommaso (Spoleto) edalle Sorg. del Clitunno, ma da verif.",9c5315ce0eba523384705f4bda8aa6c7,1145050,500,0,"Pascoli umidi","1-2 dm",,Annuale,"T scap",4498053,"Euforbia con foglie a cuneo",,,Guss.,2079,Aprile,Maggio
4728,"Euphorbia akenocarpa",Specie,"F. semplici o ramosi dalla base, glabri o poco pelosi. Fg. obovato-spatolate, rotondate e dentellate all'apice, pubescenti. Ombrella a 4-5 raggi; involucro peloso; ghiandole ellittiche; capsula subsferica (3-4 mm), legnoso-indurita e ± indeiscente, ricoperta (specialm. giovane) da tubercoli setoliformi, talora anche nuda.<br /><br />SW-Medit.<br />Camp. (Minturno), Cal. (Brancaleone, Gerace), Sic. e Sard: R.",70ffdc64a1530c4dbb7357ae58950bd0,1145402,600,0,"Prati argillosi umidi.","2-7 dm.",,Annuale,"T scap",4498017,"Euforbia a capsule indeiscenti",,,Guss.,2063,Aprile,Maggio
4727,"Euphorbia seguiereana",Specie,"Pianta glauca e glabra (!). F. eretti, erbacei. Fg. diritte o un po' falcate, lanceolato-lineari a lineari (2-5 X 10-25 mm), ravvicinate. Ombrella a 6-15 raggi; brattee ellittiche a ovali; ghiandole ovali-reniformi e ± bilobe, talora con 2 brevi cornetti laterali; capsula finem. rugosa (lente!).<br /><br />Eurimedit. - S-Siber. (steppico).<br /><br />Valli aride alpine (V. Adige, V. Venosta, Valtellina, V. Aosta, V. Susa), Lig., Parmense, Cors.: R; segnalata ancora in Tosc, Camp. (Cava dei Tirreni), Puglia, etc, ma forse per confus. con {t2096}.<br /><br />Séguier J.-F. (1703-1784) botanico francese, descrittore della flora veronese.",f2606aadc791bd8e15e2477c50073ee6,1143926,1600,0,"Prati aridi steppici.","2-5 dm","Pianta perenne erbacea",,"H scap",4498092,"Euforbia di Séguier",,"(= E. gerardiana Jacq.)",Necker,2102,Maggio,Agosto
4726,"Euphorbia dendroides",Specie,"Arbusto emisferico, più raram. albero, con rami legnosi coperti dalle cicatrici di fg. morte. Fg. solo sui rami giovani, le inf. pendule e spesso ± arrossate, le ,altre patenti, quelle sotto l'inflor. eretto-patenti, tutte lanceolato-lineari 7-8 X 70-80 mm, uninervie, glabre. Ombrelle a 5-6 raggi; brattee largam. ovali (17 X 14 mm); ghiandole irregolarm. 3lobe, liscie (sotto la lente con sparsi tubercoli) 7x5 mm, con stili di 3-4 mm; semi grigi, 3 mm.<br /><br />Stenomedit. - Macarones.<br />Sic, Sard., Cors., Is. Eolie, Egadi, Pelagie, Maltesi e Pantelleria: C; anche nell'Arcip. Tosc. (Capraia, Montecristo, Giannutri), Is. Laz. ed Is. Napol.; sul continente solo R e strettam. localizz.: Lig., soprattutto fra Albenga e Noli, Tosc. a Pietrasanta edall'Argent., Lazio Merid., Gaeta, coste della Camp, e Cal., Puglie da Leuca al Garg.<br /><br /><strong>Osserv.</strong> - Unica rappresentante nel Medit. di un gr. comprendente 5 sp. delle Canarie, 2 di Madera ed una rispettivam. delle Azzorre e delle Is. Capo Verde, cioè con baricentro chiaram. macaronesiano: tutte queste sp. sono cespugli o alberelli, con area ristretta (fatta eccezione per {t2057}) ed occupano nel genere una posizione isolata, che ne testimonia l'antichità. L'origine di {t2057} è verosimilm. occidentale-macaronesiana; la sua penetrazione nel bacino del Mediterraneo risale probabilm. all'epoca tardo-terziaria, assieme ad un importante contingente di sp. di remota origine atlantica, quali <em>Quercus ilex</em> L., <em>Erica arborea</em> L. ed i <em>Cistus</em>. Nella vegetaz. mediterr. {t2057} caratterizza un clima più caldo di quello del Leccio, entro la fascia di <em>Ceratonia siliqua</em> L. (n. {t1574}). Propria a {t2057} è la crescita in stazioni rupestri, spesso su creste o pendici anche inaccessibili. È pianta gregaria, che in Sic. e Sard. può coprire vaste superfici.<br />Le fg. sono dapprima di un bel verde chiaro, ma all'inizio della stagione arida si colorano di purpureo (antociani). Pure con fg. e brattee verdi è una var. involucrata Strobl, che presenta inoltre brattee allungate, superanti i rami dell'ombrella: probabilm. si tratta di una forma collegata a particolari condizioni di crescita.",60bcafa9e1830af1625f223ade750dce,1145001,700,0,"Rupi presso il mare (pref. calc).","1-3 m",Cespuglio,Annuale,NP,4498009,"Euforbia arborescente",,,Linneo,2057,Novembre,Aprile
4725,"Euphorbia lagascae",Specie,"F. eretti, semplici o poco ramosi. Fg. glauche, ovate a ovato-lanceolate (3-6 cm), spesso irregolarm. sinuate. Ombrella generalm. a 3 raggi, subeguali fra loro; brattee ± giallastre; ghiandole strettam. ellittiche, intere; capsula 5-7 mm, debolm. reticolata; semi (4 mm) grigi o brunastri con chiazze scure.<br /><br />W-Medit.-Macarones.<br />Sard.: R; una segnalaz. nel Messinese non è confermata.<br /><br />Lagasca y Segura M. (1776-1839), uno dei pionieri della flora iberica.",8e96ad2667c1aa8cd131dbfcd9b6a038,1144567,600,0,"Campi, orti.","15-45 cm",,Annuale,"T scap",4498014,"Euforbia di Lagasca",,,Sprengel,2062,Aprile,Maggio
4724,"Euphorbia phymatosperma",Specie,"F. eretti, semplici o poco ramosi, con rami pendenti prima dell'antesi (cernui). Fg. da ovali-lanceolate a lanceolate, intere, attenuate alla base, ottuse all'apice. Ombrella a 3-5 raggi; brattee cuoriformi; ghiandole ovali; capsula 2.5-3 mm, liscia, leggerm. zigrinata (lente!); semi con superf. rugo-so-tubercolata, ondulata in una serie di solchi trasversali.<br /><br />W-steno-Medit.-Montana (la subsp.).<br />Camp, (lungo FOfanto ad Aquìlonia) e Basil. (Pignola alla Farneta, Anzi al Bosco Cerreto, Caprara ed Acqua di Majo, Apetina di Ruoti, Gallipoli-Cognato): R.",9157924e6a109facdbc740e61c35cb1a,1144171,500,200,"Boschi caducifogli.","1-3 dm",,Annuale,"T scap",4498056,"Euforbia incurvata",,,"Boiss. et Gaill.",2082,Aprile,Maggio
4723,"Euphorbia helioscopia",Specie,"F. ascendente, in alto con peli patenti. Fg. obeuneate, le inf. di 6-12 mm, le sup. grandi il doppio, con apice arrotondato o retuso, dentellato-eroso. Ombrella a 5 raggi; brattee simili alle fg. sup.; ghiandole ovali; capsula 3 mm, liscia; semi 2 mm, irregolarm. rugosi.<br /><br />Cosmopol.<br /><br />In tutto il terr.: C.<br /><br /><strong>Variab.</strong> - Fg. e brattee sono spesso vistosam. ingiallite; la capsula matura è talora arrossata su un lato; forme prostrate o nane, generalm. arrossate sui f. e capsule si presentano in condizioni ecologiche sfavorevoli. Un'aspetto vagamente simile ha <em>E. geniculata</em> Ortega, originaria dell'America Tropicale, che negli ultimi anni è divenuta frequente a Palermo e dintorni. È una pianta annua, alta fino a 80 cm, con fg. alterne lungam. picchiolate, con lamina ovale, ellittica oppure obovata di circa 4.5 X 8.5 cm, le sup. avvolgenti i corimbi; capsula glabra e liscia.<br /><br />Bibl.: Trapani S., Lav. Ist. Bot. Palermoso. 191-194(1968).",62614f880f0d374b9adfd9d1fa658be9,1144727,1200,0,"Incolti, pascoli aridi.","1-4 dm",,Annuale,"T scap",4498055,"Euforbia calenzuola; Erba verdona",,,Linneo,2081,Dicembre,Maggio
4722,"Euphorbia pterococca",Specie,"Pianta glabra. F. eretto, scarsam. ramoso. Fg. lanceolate o ± spatolate, dentellate sul margine. Ombrella a 5 raggi, con rami interni più lunghi degli esterni e talora con raggi soprannumerari all'asc. delle fg. sup.; ghiandole ovali; capsule 1.5 mm, con 2 ali ondulate su ciascuna loggia; semi bruno-scuri, superficialm. reticolati.<br /><br />W-Medit.-Macarones.<br />Tosc. a Porto Ercole, Puglie pr. Ruvo e Noicattaro, Cal., Sic., Sard. e Cors.: R.",9d4dfbef67fd6ffbe5eec610e62a75bc,1144090,500,0,"Incolti aridi.","1-3 dm",,Annuale,"T scap",4498054,"Euforbia a frutto alato",,,Brot.,2080,Aprile,Maggio
4721,"Euphorbia corallioides",Specie,"Rd. fusiforme; f. eretto, subglabro, semplice. Fg. distanziate, lanceolate, ottuse e dentellate all'apice, peloso-tomentose, spesso screziate di rosso. Ombrella a 5 raggi; brattee subtriangolari o ellittiche, pelose, verdi e ± screziate in rosso; involucro peloso solo sotto le ghiandole, queste ellittiche, intere; capsula 3-4 mm, granulosa e densam. pubescente; semi lisci o leggerm. reticolati; rossastri (2-5 mm).<br /><br />Endem.<br />Dai Colli Albani e Prenestini alla Camp., Basil., Cal. e Sic. di NE: R; anche ad Ischia.",e4aa004942c05849293da18a28ea8b92,1145086,1000,300,"Forre umide ed ombrose, boschi densi.","4-7 dm","Pianta perenne erbacea",,"G rhiz",4498013,"Euforbia corallina","Specie endemica",,Linneo,2060,Maggio,Luglio
4720,"Euphorbia villosa",Specie,"Pianta con peli sparsi. Rz. ingrossato; f. eretto. Fg. ovali-lanceolate a lanceolate (1-2 X 2-6 cm), almeno le sup. acute e dentellate all'apice. Ombrella a 5- più raggi; brattee ovali, giallastre; involucro internam. pelosissimo; ghiandole ellittiche; capsula 3-3.5 mm, liscia, con peli caduchi; semi lisci, bruni (2-5-3.2 mm).<br /><br />Eurosib.<br />Ven., Torinese, Lig., R; segnalata anche in V. Adige, Bresc. e Napol., ma da verificare.<br /><br /> Bibl: Polatschek A., Ann. Nuturhist. Mus. Wien 75: 183-202 (1971).",,39928990,600,0,"Paludi, rive dei fossi.","3-6 dm","Pianta perenne erbacea",,"G rhiz",4498012,"Euforbia pelosa",,"(= E. pilosa Auct. FI. Ital. non L.; E. procera Bieb.)","W. et K.",2059,Giugno,Luglio
4719,"Euphorbia pubescens",Specie,"Rz. orizz. ovv. obliquo; f. eretti, tomentosi. Fg. lanceolate a ovali-lanceolate, acute, dentellate al margine, verdi-cineree e densam. pelose. Ombrella ampia a 5 raggi; brattee ± rotonde; involucro cigliato ; ghiandole ovali ; capsula (3-4 mm) rugosa e pelosa; semi rossicci, rugosi.<br /><br />Medit.-Macarones.<br />Lig., Pen. (verso N fino ad Ancona, Trasimeno, Orvieto, Volterra, Viareggio), Sic, Sard. e Cors.: C; anche nel Bologn.",1d77753702353f0a843b7b772e14861e,1143911,500,0,"Incolti umidi, rive e sponde.","3-8 dm","Pianta perenne erbacea",,"G rhiz",4498052,"Euforbia pubescente",,,Vahl,2078,Maggio,Ottobre
4718,"Euphorbia platyphyllos",Specie,"Pianta con odore di topo (!). F. glabri o poco pelosi. Fg. lanceolate, dentellate all'apice e leggerm. cuoriformi alla base, le inf. spatolate. Ombrella generalm. a 5 raggi, con numerosi raggi soprannumerari alPasc. delle fg. sup.; ghiandole ellittiche; capsula 3-3.5 mm; semi 2 mm, ovoidali-globosi.<br /><br /><div>Euri-Medit. (Archeofita?).</div><div>In tutto il terr.: C; mancano segnalazioni per la Puglia. Nel Settentrione sembra in regresso per l'evoluzione delle tecniche agrarie.</div><div><br /><strong>Variab.</strong> - Di regola la capsula è glabra; piante con capsula pelosa, generale aumento della pelosità e fg. generalm. chiazzate in rosso-porporino sono descritte come var. literata (Jacq.) Koch (sporadiche soprattutto nell'It. Centr.). Rispetto {t2078}, si distingue per il seme liscio anziché rugoso e per le chiazze sulle fg.<br /><br /></div><div><em>E. marginata</em> Pursh del Nordamer., con brattee a largo bordo bianco, è coltiv. per ornam.,e spesso subspont. pr. i giardini.</div>",8a01c0eddc0d8979f1e3bb06afa79b85,1144150,,,"Colture ed incolti umidi.","3-9 dm",,Annuale,"T scap",4498050,"Euforbia rognosa",,,Linneo,2076,Aprile,Novembre
