id,name,taxa_kind_id_name,description,col_id,eol_id,"Limite altitudinale superiore","Limite altitudinale inferiore","Tipo di vegetazione",Altezza,Portamento,"Ciclo riproduttivo","Forma biologica","Codifica numerica","Nome Italiano",Diffusione,Sinonimi,Autore,Progressivo,"Inizio fioritura","Fine fioritura"
13314228,"Iberis stricta",Specie,"Simile a {t1128}, ma fg. cauline strettam. lineari; petali piccoli (2-4 mm) lilla pallido; siliquette minori, all'apice con 2 cornetti divergenti.<br /><br />Ligure-Provenzale.<br />Lig. a Pegli ed al Capo Noli: R.<br /><br />Una segnalaz. a Maniago in Friuli va riferita a {t1126}, cfr. Poldini L, Webbia 29: 472 (1975).",3a78f9f8b535464987b18f9ceb02ad27,,600,0,"Incolti aridi.","3-6 dm",,Annuale,"T scap",2892012,"Iberide a foglie strette",,"(= I. linifolia Auct. Fl. Ital.)",Jordan,1127,Giugno,Luglio
5344230,"Iberis intermedia",Specie,"F. ascendenti o eretti, glabri, ramosi in alto. Fg. lanceolato-lineari (2-6 X 25-60 mm), acute, intere. Racemi compatti e ± corimbiformi, alla frutt. allungati (3-6 cm); sepali 1.5 mm; petali rosei a violetti, i maggiori di 4-5 X 10 mm; siliquetta 4x7 mm con ali appuntite e stilo (1 mm) non emergente da queste.<br /><br />Centroeurop. - Subatl. con disgiunzione illirica.<br /><br />Carso Triest. Monfalconese e Goriz., Prealpi Carn. sopra Maniago: R.",cc665989a23f0c8f460e6547edc3ad0f,,600,0,"Ghiaie ed incolti aridi.","2-8 dm",,Annuale,,2892011,"Iberide rosea",,,Guersent,1126,Luglio,Ottobre
6304232,"Iberis amara",Specie,"Simile a {t1126}, ma fg. maggiori su ciascun lato con 2-4 denti profondi nella metà apicale; petali per lo più bianchi; siliquetta di 3-4 X 4-5 mm, in alto ristretta, con ali terminanti in due punte conniventi.<br /><br />Centroeurop. -Subatl.<br /><br />Poschiavo, Piem. in V. Maira ed un tempo lungo la Dora. Segnalata in tutta l'It. Sett. come sfuggita ai giardini e fugacem. naturalizz.; va elimin. dall'It. Merid.",72b32ce3ff3ab6c3b3abd54db60fc366,583871,300,0,Campi,"1-4 dm",,Annuale,"T scap",2892010,"Iberide bianca",,,Linneo,1125,Maggio,Luglio
5824226,"Iberis spathulata",Specie,"Simile a {t1123}, ma fg. sul bordo minutam. dentellate; siliquette minori ad ali ristrette in alto, con seno stretto.<br /><br />NW-Medit. -Mont.<br />A. Mariti. (V. Pesio, Montjorie, pr. Tenda in terr. francese) e Lig. Occ. sul M. Gazzo: RR. L'areale si estende alla Francia Merid. e Pirenei; da noi solo la subsp. nana (All.) Heywood (Endem.).",1414a9f06f81d889d5f1868080293fc6,5151521,2600,1800,"Rupi e pietraie (calc).","5-10 cm","Pianta perenne erbacea",Biennale,,2892006,"Iberide spatolata","Specie endemica","(= I. aurosica Auct FI Pedem. non Chaix)","J. P. Bergeret",1124,Giugno,Agosto
6274225,"Iberis pruitii",Specie,"F. legnosi, ramificati alla base, all'inizio della fioritura brevi, in seguito allungati, i fioriferi formantisi al centro delle rosette. Fg. inf. iniziami, oblanceolato-spatolate (3-5 X 12-15 mm), in seguito allungate, lineari-spatolate (4-6 x 30-50 mm); fg. cauline lineari-spatolate 1-2 X 10-20 mm. Racemo breve, ombrelliforme; sepali 2 mm; petali bianco-violetti, i maggiori di 8-9 mm; siliquetta 2-3 X 3-4 mm con stilo (1.5-2 mm) emergente.<br /><br />Medit.-Mont.<br />It. Centro-Merid. (verso N fino al Lazio ed Abr.), Sic, Sard: R.<br /><br /><strong>Osserv.</strong> - Pianta con areale frammentato, interrotto da ampie lacune. Nota per i Simbruini, Majella, Camp. (Faito sopra Castellamare di Stabia, M. Accelica, M. Tirone), Barese, Basil. (Serra d. Prete, M. Coccovello, S. Severino, Serra d. Spina), Pollino, Nebrodi, ed in molte località della Sard. Mostra la tendenza a segregare tipi locali. Non sono rare popolazioni con individui bienni o annuali.<br /><br />Pruiti G. (sec. XVIII), fiorista palermitano.",a0842ce114eb85f073000eed40430651,,1900,500,"Ghiaie, argille aride (calc).","7-25 cm","Pianta perenne erbacea",,"H scap",2892005,"Iberide di Pruiti",,"(incl. I. tenoreana DC, I. integerrima Moris)",Tineo,1123,Maggio,Giugno
12774224,"Iberis saxatilis",Specie,"F. legnosi sottili, fragili, contorti, i fioriferi formantisi al centro di una rosetta. Fg. lineari, aghiformi, 1 X 10-15 mm, acute, le inf. riunite in rosetta, le sup. progressivam. abbreviate. Racemo breve (1.5, nel fr. fino a 3 cm); sepali 2.5 mm; petali bianco-rosei i maggiori di 6-7 mm; siliquetta 6x7 mm con stilo di 1-1.5 mm.<br /><br />N-Medit. -Mont.<br />Alpi Occ. in V. Ossola e dalla V. Susa al mare; App. Centr. sul M. Pennino, Subasio, Sibillini ed in Laz. ed Abr.: R.",ca856f860674aea08a4dbbde9a3a0b7b,5151513,2000,1000,"Rupi e pietraie (calc.)","5-15 cm","Pianta perenne erbacea",,"Ch suffr",2892003,"Iberide rupestre",,,Linneo,1122,Maggio,Agosto
6964223,"Iberis sempervirens",Specie,"F. contorti, legnosi, i fioriferi inseriti al di sotto di un ramo con numerose fg. riunite in falsa rosetta. Fg. lineari-spatolate, 1.5-2 X 15-20 mm. Petali bianchi, raram. rosei, fortem. ineguali, i magg. di 10 mm; siliquetta 6x7 mm con stilo (1 mm) non emergente.<br /><br />NE-Medit. -Mont.<br />Alpi Mariti, (verso N,fino alla V. Maira) irradia verso E sull'App. Lig. e Parmig. ed A. Apuane: R; stazioni isolate nel Bresc. (Rondo, Tremalzo, sopra Limone); segnalata anche in Lazio (M. S. Elia), Abr. (Sulmona) e Pollino ed erro-neam. nel Comasco (M. Grona); nella Pad. e Pen. spesso coltiv. e naturalizz.",7ec7abb2b78cdc38fd23c3067c3e1e9a,487107,2100,600,"Rupi calc. e serpentinose.","5-20 cm","Pianta perenne erbacea",,"Ch suffr",2892002,"Iberide sempreverde; Tlaspo; Raspo",,"(= I. garrexiana All.)",Linneo,1121,Giugno,Agosto
8674222,"Iberis semperflorens",Specie,"Cespugli emisferici; rami vecchi con cicatrici embriciate di fg. morte, quelli giovani eretti, glabri. Fg. basali spatolate (11-12 X 35-45 mm) uninervie, grassette, le cauline pure spatolate, di 4 X11 mm. Corimbi contratti, umbelliformi; sepali ovati 3x3.5 mm, bordati di bianco; petali bianchi, pallidam. violetti verso la base, quelli rivolti all'esterno di 6x11 mm, gli altri di 4 a 7 mm; siliquetta più larga che lunga (10x6 mm).<br /><br />Endem.<br />Sic: C; inoltre a Panarea, Basiluzzo, Marettimo, Favignana; Camp, al Capo Palinuro. (Nota anche per l'Is. di Zem-bra nel Golfo di Tunisi). - Bibl.: Francini e Messeri, Webbia 11: 712-717 (1956).<br /><br /><strong>Osserv.</strong> - Rappresenta probabilm. l'archetipo di <em>Iberis</em>, che mostra, similmente ad <em>Alyssum</em> e gen. affini, tendenza alla riduzione dell'apparato vegetativo e passaggio da specie cespugliose a suffrutici ed erbe annuali.<br />Oltre alle loc. citate, nota ancora per il M. Artemisio pr. Roma e l'App. ligure-pavese ai M. Dego ed Oramala; in entrambi i casi, non ritrovata di recente, meriterebbe di venire riaccertata.<br />La variab. è scarsa e si limita ad una generale riduzione di tutte le parti in alta montagna (popolaz. di questo aspetto furono descritte come <em>I. humilis</em> Presi). Questo gioiello della flora siciliana è accentrato in stazioni rupestri delle quali costituisce uno splendido ornamento: la parete N di Rocca Busambra, inghirlandata dall'<em>Iberide florida</em> in un limpido mattino primaverile resta, per chi scrive, un'indimenticabile immagine di natura mediterranea ancora intatta. L'Iberide florida è pianta rustica in tutta l'area dell'olivo ed anche (in ambiente riparato) nell'area submediterranea: attecchisce con difficoltà, tuttavia da noi meriterebbe di esser coltivata più spesso, per la splendida fioritura invernale.",0f616ab3360c6ea6024ee249558cc5f1,5151516,1500,0,"Rupi calc., verticali.","7-20 cm","Pianta perenne erbacea",,"Ch suffr",2892001,,"Specie endemica","(= I. florida Salisb.)",Linneo,,Ottobre,Maggio
20933966,Iberis,Genere,,d44588d5b36cb432440bc26aacdba4fe,50937,,,,,,,,,Iberide,,,Linneo,,,
873980,Aethionema,Genere,,999da866fa666827f08b46b0a407c4c8,2879761,,,,,,,,,"Erba storna",,,"R. Br.",,,
1014211,"Thlaspi rotundifolium",Specie,"Pianta glabra e glaucescente (!). F. striscianti fra le pietre, ascendenti. Fg. grassette, le basali spatolate, 4-9 X 8-18 mm, talora con 1-2 dentelli ottusi per lato, le cauline sessili. Fi. in racemi ombrelliformi, su peduncoli di 5 mm; sepali di 2 mm; petali roseo-violetti, 2x5 mm; siliquetta 3x7 (-12) mm con stilo di 1.5-3 mm; semi bruno-verdastri.<br /><br />Endem. Alpica.<br />Alpi Or. dalle Giulie alle Grigne, Alpi Piem.fino al Nizz.<br /><br /><strong>Variab.</strong> - La distinzione fra le subsp. (a) e (b) nella zona di contatto non è sempre chiara ed in Svizzera sono segnalati tipi intermedi. La subsp. (b) è assai variabile per quanto riguarda la forma delle fg. basali il che ha indotto alla descrizione di alcune specie (<em>Th. limosellaefolium</em> Reuter, Th. cenisium Rouy et Fouc), che meriterebbero uno studio approfondito; più importante appare la var. lereschianum Burnat, con petali lunghi 8-9 mm, siliquette di 8-12 mm, stilo di (3)4-4.5(5) mm: essa è nota della V. Aosta (Champorcher, Dondena, Col di Nuova). Dalla Grigna F. K. Meyer ha descritto (op. cit. pag. 459) una subsp. grignensis F. K. Meyer che si distingue per i sepali e petali più allungati, gli stami raggiungono i 5.6 mm, lo stilo di 2.9 mm; presenta 2-4 semi per loggia con epidermide della testa exarticolata e vitrea. Secondo questo A. le subsp. (b) e (c) sono da considerare specie ben distinte, la prima appartenente al gruppo di <em>Th. stylosum</em> Ten.",21e257048831ef377b9ee60b4159eb76,46327329,2800,1600,"Ghiaioni e pietraie (calc., escl. var.).","5-8 (-15) cm","Pianta perenne erbacea",,"Ch suffr",2903024,"Erba storna rotundifolia",,,"(L.) Gaudin",1117,Luglio,Agosto
17194210,"Thlaspi stylosum",Specie,"F. debolm. lignificati,, striscianti fra i sassi; scapi eretti, indivisi. Fg. basali spatolate con picciuolo alato di 9-18 mm e lamina ellittica (5-6 X 8-12 mm), intera o raram. subdentata; fg. cauline ± lanceolate, sessili, semiamplessicauli. Racemo ombrelli-forme, alla frutt. poco allungato (1 cm); sepali lineari 2 mm; petali violacei 6-7 mm; siliquetta 3.5x7 mm, con stilo lungo 3.5-4.5 mm; semi aranciati.<br /><br />Endem.<br />App. Centr. (Sibillini, Terminillo, P. di Sivo, Gr. Sasso, Simbruini, Majella, Morsica etc): R.",f2fb1cd05871ca05d99f1c98ad931d25,,2500,1800,"Pascoli subalpini (calc.).","2-6 cm","Pianta perenne erbacea",,"Ch suffr",2903012,"Erba storna appennina","Specie endemica",,"(Ten.) Mutel",1116,Maggio,Giugno
7694207,"Thlaspi kovatsii",Specie,"Simile a {t1115}, ma rz. stolonifero; petali di (3.5) 4-5 mm; racemo frutt. molto allungato; semi 3-8 (anziché 1-3) in ciascuna loggia.<br /><br />Proprio della reg. carpatico-danubiana, è indicato dubitativam. per Italia in Fl. Europ. 1: 321.",26d0f8cb717ea1b77913f9c96b003d41,5106854,,,,"8-25 (-60) cm.","Pianta perenne erbacea",,"Ch suffr",2903022,,,"(= Th. avalanum Pancic)",Heuffel,1115/b,,
4304209,"Thlaspi minimum",Specie,"F. legnosi striscianti terminanti con rosette e scapi ascendenti indivisi. Fg. basali spatolate con picciuolo di 5-8 mm e lamina ellittica (4-6 X 6-9 mm), spesso oscuram. dentata; fg. cauline lanceolato-lineari (2x7 mm) con base amples-sicaule. Racemo ombrelliforme, alla frutt. lungo 2-4 cm; sepali 1.8 mm; petali bianco-lattei 5 mm; siliquetta 3x7 mm con stilo (1-1.5 mm) sporgente all'apice.<br /><br />Endem. Estalpino-dinar.<br /><br />Prealpi Giulie a N di Gemona (Musi, Zajavor, Chiampon), A. Carn. sul M. Raut, Bellun. sul M. Cavallo e Vette di Feltre: R.<br /><br />Kerner A. von Marilaun (1831-1898), professore di botanica ad Innsbruck, poi a Vienna, precursore di metodi moderni nella sistematica e fitogeografia.",8488babe64d6ee23ba7c7757bdc55247,,2300,900,"Pascoli subalp. lungam. innevati (calc).","5-10 cm","Pianta perenne erbacea",,"Ch suffr",2903021,"Erba storna di Kerner",,"(= Th. kerneri Huter)",Ardoino,1115,Giugno,Luglio
9754208,"Thlaspi sylvium",Specie,"Simile a {t1115}, ma fg. basali obovate a ellittico-lanceolate progressivam. ristrette nello stilo; fg. cauline lanceolate; sepali verdastri o arrossati (2.3)-2.5-(3.0) mm; petali bianchi (5.0)-5.7(6.7) mm; stilo di (2.2)-2.7-(3.0) mm.<br /><br />Endem. W-Alpica.<br /><br />Alpi Occ. in V. Sesia, M. Rosa, V.Aosta, A. Graie e Cozie fino alla V. Susa e V. Sangone: R.<br /><br /><strong>Nota</strong> - <em>Th. alpinum</em> Crantz. s.s. è specie nord-alpina, che va eliminata dalla flora italiana; le abbondanti segnalazioni dalle Alpi Giulie, Bellunesi, Trent. e perfino dall'App. Sett. (Alpe di Mommio) sono dovute a confusione con le specie vicine.",0f0b4fd23b4dfed2011dde807f7eb3c3,,2200,1500,"Macereti alpini su calcescisti.","5-10 cm","Pianta perenne erbacea",,"Ch suffr",2903027,"Erba storna piemontese",,"(= Th. alpinum Auct. Fl. Helv. non Crantz s.s.)",Gaudin,1114,Giugno,Luglio
9204205,"Thlaspi montanum",Specie,"Simile a {t1113}, ma rz. orizz. allungato; f. unico su ogni rosetta; racemo più allungato; sepali 2.5-3 mm; petali 5.5-7 mm, in alto larghi 2.5-3 mm; siliquetta 7-8 X 8-9.5 mm con ali allargate e stilo di 3-3.5 mm.<br /><br />Segnalato sulle Alpi ed App., ma verosimilm. per confus. con {t1113} e {t1113/c}.<br /><br />Orof. SE-Europ.<br /><br /><strong>Nota</strong> - Nell'Erb. Centr. di Firenze sono conservati due esemplari (dalla Valtellina a Triangia e dall'App. Pistoiese al Bosco di Treso), che forse corrispondono al genuino <em>Th. montanum</em> L.: il problema va ulteriormente studiato con ricerche sul posto.",d025a2d0ee4e6e1ba7ee9e1a057adc81,,,,"Pascoli e prati aridi (calc).","15-40 cm","Pianta perenne erbacea",,"H scap",2903019,"Erba storna montana",,,Linneo,1113/b,Maggio,Giugno
8304206,"Thlaspi praecox",Specie,"Rz. breve, obliquo; f. generami, parecchi per ogni rosetta, eretti, densam. fogliosi, sottili. Fg. basali spatolate (13x50 mm), oscuram. dentellate sul bordo, spesso arrossate di sotto; fg. cauline numerose (generalm. 6-12), ricoprenti tutto il f. fin quasi all'inflor., lanceolate (le inf. di 4x15 mm), dentellate nella metà basale, amplessicauli con due orecchiette lineari. Racemo all'antesi breve ed ombrelliforme, poi lineare (1-2 dm); peduncoli di 7-8 mm; sepali bruno-verdastri 2 mm; petali candidi, raram. rosei, strettam. spatolati oblunghi 4.5-5 mm, larghi in alto 1-2 mm; antere gialle; siliquette 3-4 X 6-9 mm,- con stilo di (1)2-3 mm.<br /><br />SE-Europ.<br />Carso Triest. e da qui irradiante fino al Trent., e A. Mariti.: R; segnalata pure sull'App. Centr. e Merid. dai Sibillini al Pollino.<br /><br /><strong>Variab.</strong> - Al margine merid. delle Alpi, circa da Belluno a Verona, sono diffuse popolazioni con petali maggiori (come quelli di {t1113/b}), f. alto fino a 40 cm, 3-7 fg. cauline (così che il f. è lungam. nudo sotto l'inflor.) e che sembrerebbero avvicinarsi a <em>Th. montanum</em> L., ma che tuttavia hanno fr. normale (circa 6 X 8-9 mm, con stilo di 2.5 mm): esse vanno ulteriorm. studiate. Le segnalazioni di {t1113} dall'App. Centro-Merid. vanno probabilm. riferite a {t1113/c}.",c9667874f8f00cabc240594c6ae54516,5106879,1200,100,"Pascoli aridi collinari e montani (calc).","6-15 (-30) cm","Pianta perenne erbacea",,"H scap",2903014,"Erba storna montanina",,,Wulfen,1113,Aprile,Maggio
15594202,"Thlaspi rivale",Specie,"Simile a {t1111}, ma antere gialle; siliquette di 4 X 8 mm con ali più sviluppate, insenatura acuta, stilo di 0.3-0.5 mm; semi bruni.<br /><br />Orof. NE-Medit.<br />Cal. e Sic. (Pollino, Nebrodi) e Sard. a Oliena, Orgosolo: C, ma localizz.<br /><br />Il lat. rivaiis (da rivus = ruscello, canaletto) significa originariamente «abitante delle rive», ma poiché verosimilmente i contadini abitanti sulle rive di uno stesso ruscello se ne disputavano l'acqua per l'irrigazione, si è giunti al significato moderno di «nemico, concorrente»; cfr. anche {t1422}.",82365febcdd4e6405e18c4b78336158f,,2000,800,"Pascoli montani, vallecole nevose.","2-20 cm","Pianta perenne erbacea",,"H scap",2903009,"Erba storna dei rivi",,,Presi,1112,Maggio,Giugno
7774201,"Thlaspi brevistylum",Specie,"F. gracile. Fg. basali in rosetta con picciuolo di 5-8 mm e lamina spatolata (5-7 X 8-12 mm), generalm. con 2-4 dentelli per lato; fg. cauline lanceolate e ± aristate, 2-3 X 5-12 mm. Peduncoli brevi, eretto-patenti (alla frutt. fino a 2 mm, eretti); sepali eretti, 1.5 mm; petali bianchi 2 mm; antere bianche, poi grigio-violette; siliquetta 2.7 X 5 mm con ala subnulla nella metà inf. ed insenatura apicale ampia e poco profonda; stilo 0.5 mm; semi rossastri.<br /><br />Endem.<br />Cors.: C; Sard. sul Gennargentu, Oliena, Tuttavista, Serpeddi: RR.",e1e03c2e1b0092b7a485e55b5e6e68be,,2400,1000,"Pascoli e rupi.","2-15 (-25) cm","Pianta perenne erbacea",,"H scap",2903008,"Erba storna brevistila","Specie endemica",,"(DC.) Jordan",1111,Maggio,Agosto
7884204,"Thlaspi alpestre",Specie,"Simile a {t1109}, ma petali maggiori; antere giallo-chiare; siliquetta con ali circa della medesima larghezza tutt'attorno, e comunque in generale larghe solo ⅓-½ della loggia corrispondente.<br /><br />Orof.-S-Europ.<br />Alpi, App. Sett.: R.<br /><br /><strong>Nota</strong> - Nei Grigioni pr. Avers (a poca distanza dal nostro confine nella zona dello Spluga) è stata individuata l'affine <em>Noccaea eburneosa</em> F. K. Meyer, cit. pag. 464 (1973), che si distingue per le fg. cauline ovate e auriculate ed i petali lunghi 3.5-4.5 mm, lo stilo di 0.7-1.2 mm. età: questa specie potrebbe essere ricercata anche da noi.",d37632fa7fbdc6acd28d3251bd68c1ce,,2000,500,"Pascoli aridi.","1-5 dm","Pianta perenne erbacea",,"H scap",2903005,"Erba storna alpestre",,,Linneo,1110,Maggio,Giugno
8244203,"Thlaspi brachypetalum",Specie,"F. eretto semplice. Fg. basali lineari-spatolate 4-6 X 10-20 mm, arrotondate all'apice, le cauline lanceolate (3-5 X 8-15 mm), amplessicauli. Racemo breve, alla frutt. 2-4 cm; sepali 1-1.5 mm; petali bianchi 1-1.8 mm; antere violetto-nerastre; siliquetta 2-2.5 X 5-6 mm, triangolare-allungata, con ah subnulle nella metà inf., verso l'apice allargate, fino a più larghe della loggia corrispondente.<br /><br />NW-Medit.-Mont.<br />Alpi Sud-Occid, App. Centr. al Terminillo e Gr. Sasso: R; segnalato anche sulla Sila.",b87c9be435b7ef679868262d95045d79,36972359,2000,1000,"Pascoli aridi.","4-10 cm","Pianta perenne erbacea",,"H scap",2903004,"Erba storna a petali corti",,,Jordan,1109,Maggio,Giugno
7364200,"Thlaspi perfoliatum",Specie,"F. eretto semplice, raram. ramo-so-dicotomo, fg. lanceolate (5-12 X 10-25 cm), amplessicauli, acute. Racemi allungati; sepali 1 mm; petali bianchi 1.5 mm; siliquette 4 X 5-6 mm, alla fine su peduncoli patenti.<br /><br />Paleotemp.<br />In tutto il terr.: C.",a916b72c3807b02b84bbce9da4adf09f,594106,2000,0,"Incolti aridi, argillosi, campi.","10-30 cm",,Annuale,"T scap",2903003,"Erba storna perfogliata",,,Linneo,1108,Aprile,Giugno
