id,name,taxa_kind_id_name,description,col_id,eol_id,Limite altitudinale superiore,Limite altitudinale inferiore,Tipo di vegetazione,Altezza,Portamento,Codifica numerica,Diffusione,Ciclo riproduttivo,Nome Italiano,Autore,Sinonimi,Progressivo,Inizio fioritura,Fine fioritura,Forma biologica
2443486,Hieracium lycopsifolium,Specie,(prenanthoides - sabaudum)<br />Alpi: R.,,,,,,,,,,,,Froelich,,,,,
1063485,Hieracium conicum,Specie,(prenanthoides - umbellatum)<br /><br />Alpi Piem.: R.,bbac51a26823017627bd16a4e9598d40,,,,,,,,,,,A.-T.,,,,,
1433484,Hieracium latobrigorum,Specie,(prenanthoides - laevigatum) - Alpi: R.,73eebac2d2fdf09fa93bc87dc4db1c26,,,,,,,,,,,(Zahn) Roffey,,,,,
1433483,Hieracium segureum,Specie,(juranum - bifidum)<br />Alpi Mariti: R.,7515b5941cefb500e3eb86937d0af253,,,,,,,,,,,A.-T.,,,,,
1303482,Hieracium doronicifolium,Specie,(juranum - valdepilosum)<br /><br />Alpi Mariti: R.,46d7270875e64da91c1233f40a88459c,,,,,,,,,,,A.-T.,,,,,
1473481,Hieracium juraniforrae,Specie,(prenanthoides - bifidum)<br />Alpi: R.,,,,,,,,,,,,Zahn,,,,,
1003480,Hieracium pedatifolium,Specie,(umbrosum - lachenalii)<br /><br />Alpi Occid.: R.,4d38700e07a0892092cb13eef3053776,,,,,,,,,,,Omang,,,,,
1443479,Hieracium rapunculoides,Specie,(prenanthoides -lachenalii)<br />Alpi: R.,5af1e8518f48fd5d85435478b7bd2544,,,,,,,,,,,A.-T.,,,,,
1363478,Hieracium viride,Specie,(umbrosum - pallidum)<br /><br />Alpi Occid.: R.,149735cbfe19cc9b6297fb6fcb94b6a2,,,,,,,,,,,A.-T.,,,,,
1363477,Hieracium ramosissimum,Specie,"(prenanth. - amplexicaule)<br />Simile al prec. ma con f. minori, portanti solo 8-12 fg.; dentelli apicali delle ligule con ciglia ghiandolose; stilo generalm. giallo.<br /><br />Alpi Occid., App. Sett. e Centr.: R.",952c44334105d0d4d1d8f41c678a6714,,,,,,,,,,,Schleicher,,,,,
3143476,Hieracium picroides,Specie,"(prenanth. - intybaceum)<br />Si distingue da {t4481} per i peli ghiandolari ± abbondanti anche sul f. e fg.; f. robusti, con 12-20 fg.; fi. con dentelli raram. ghiandolosi; stilo generalm. scuro.<br /><br />Alpi: R.",4334fc6d578d0ee595804609438962d5,,,,,,,,,,,Vill.,,,,,
3083475,Hieracium epimedium,Specie,"(juranum - bifidum) - Con una rosetta basale debolm. sviluppata, di 3-6 fg. ± verde-glauche.<br /><br />Alpi: R.",4693d0e01cc4730cd95b3bfe9c4b6bbd,46268861,,,,,,,,,,Fries,,,,,
2123474,Hieracium umbrosum,Specie,"(prenanth. &lt; sylvaticum)<br /><br />Aspetto di {t4470}, ma con 2-5(10) fg. cauline distintam. amplessi-cauli. - Alpi, Cors.: R.",7596917d9483b3ac0652a86759eeb0f9,,,,,,,,,,,Jordan,,,,,
2213473,Hieracium juranum,Specie,"(prenanth. &gt; sylvaticum) - Caratterizzato rispetto a {t4481} dalle fg. cauline inf. distintam. picciuolate.<br /><br />Alpi ed Abr.: C.<br /><br />Qui anche la subsp. perfoliatiforme Zahn ( = <em>H. perfoliatum</em> Huter, P. et R.) con caratteristiche fg. a forma di chitarra, dell'Abr.",a926d9af56d81effaaec252623339ced,,,,,,,,,,,Fries,,,,,
3793472,Hieracium cydoniifolium,Specie,"(prenanth. &gt; villosum) - Caratterizzato rispetto a {t4481} dalla densa pelosità setolosa; fg. basali mancanti (se si passa a {t4467}/b: H. val-depilosum Vili.). - Alpi, Abr.: R.",65b1ecb91deb53dbd67624027726579e,43790685,,,,,,,,,,Vill.,,,,,
2843471,Hieracium arpadianum,Specie,(amplexicaule -juranum) - Alpi Maritt.: R.,36762c04bb3a6c29a12cbca7cc540484,43794181,,,,,,,,,,Zahn,,,,,
1413470,Hieracium viscosum,Specie,"(amplexicaule - prenanthoides) - Alpi Maritt., Cors.: R.",3591ba7feab1da316a655102a315c9d8,,,,,,,,,,,A.-T.,,,,,
1463469,Hieracium urticaceum,Specie,(amplexicaule - humile) - Alpi Mariti.: R.,e5d77a03b6e47c672598b36003c9b3c2,43790437,,,,,,,,,,A.-T. et Ravaud,,,,,
1543468,Hieracium pedemontanum,Specie,(amplexicaule - lanatum) - Alpi Piem.: R.,6962a22ab2d3f2dda1438892bfe64596,,,,,,,,,,,Burnat,,,,,
1363467,Heracium pseudocerinthe,Specie,"(amplexicaule - lawsonii) - Fg. olivacee, intere o dentellate; peli ghiandolari fitti, peli semplici sparsi o assenti. - Alpi Occid., Cors.: R.",,,,,,,,,,,,(Gaudin) Koch,,,,,
2163466,Hieracium pulmunaroides,Specie,"Peli ghiandolari fittissimi misti a peli semplici abbondanti soprattutto sulle fg. (bordo, picciuolo e nerv. centr. sulla faccia inf).",,,,,,,,,,,,(Vill.) Zahn,,,,,
2063465,Hieracium amplexicaule s.s.,Specie,(soprattutto <em>H. petraeum</em> Hoppe = <em>H. berardianum</em> A.-T.)<br /><br />Peli ghiandolari fittissimi; peli semplici assenti o molto sparsi.,,,,,,,,,,,,Linneo,,,,,
2183458,Hieracium alpinum subsp. halleri,Specie,,,,,,,,,,,,,,,,,,
653457,Hieracium alpinum subsp. melanocephalum,Specie,,,,,,,,,,,,,,,,,,
723456,Hieracium alpinum var. pumilum ,Specie,,,,,,,,,,,,,,,,,,
643455,Hieracium alpinum var. villosissimum,Specie,,,,,,,,,,,,,,,,,,
693454,Hieracium alpinum var. alpinum,Specie,,,,,,,,,,,,,,,,,,
633452,Hieracium kerneri,Specie,"(humile - bifidum) - Pelosità ghiandolare meno abbondante, peli stellati sui peduncoli e le squame; capolini piccoli.<br /><br />Alpi Or.: R.",8f51f29084084a39dc701c3a8ff688c6,,,,,,,,,,,Zahn,,,,,
2303451,Hieracium cotetii,Specie,(humile - sylvaticum) - Fg. basali cordate o ± troncate alla base; peli stellati ± abbondanti nella parte sup. del f.; peli ghiandolari meno densi.<br /><br />Alpi: R.,,,,,,,,,,,,Godet,,,,,
2263450,Hieracium bornetii,Specie,"F. 1-3 dm, indiviso o con pochi rami allungati; capolini 1-3; fg. basali sottili e con denti poco profondi; fg. cauline 1-2(3); involucro 12-15 mm.<br /><br />Alpi Cozie e Mariti., App. Sett., al Lago Santo, A. Apuane: R.<br /><br />Cfr. anche <em>H. rupestre</em> All. ({t4474}/c).",570e947d9c26b086ef096b9df0ca950f,,,,,,,,,,,Burnat,,,,,
3753449,Hieracium valoddae,Specie,"(humile - incisum) -F. 1-3 dm, con rami allungati e generalm. 4-6 capolini; fg. basali ovate o lanceolate, grossam. dentate; fg. cauline 1-2; involucro 10-11 mm; da noi in 2 subsp., rispettivam. con stili scuri (subsp. a -raccolanae Zahn) e con stili gialli (subsp. b - austroitalicum Zahn).<br /><br />Alpi Carniche (subsp. a) e Pollino (subsp. b): RR.",36e51e21eef7c0a9a96726fbd19db098,,2100,1500,,,,,,,,Zahn,,,,,
4503448,Hieracium serinense,Specie,"(humile - pallidum) -F. 8-15 cm, a rami allungati, con 2-4 capolini; fg. basali ovate a lanceolate, non o poco dentate; fg. cauline 0-1; involucro 9-10 mm.<br />App. Luc. sul M. Sirino e M. Papa: R.",44057c9bb25fe98d0d03d7d1fa0d2399,,2000,1900,,,,,,,,Zahn,,,,,
2963443,Hieracium subtomentosum,Specie,"(tomentosum - chloropsis) - F. ramoso con 3-12 capolini; lanosissima per peli di 1-4 mm; fg. oblanceolato- o lineari-spatolate, generalm. intere, ottuse o arrotondate all'apice; involucro 12-14 mm. - Alpi Mariti.: R.",e1129cff7fcad6e85024696d6351acfb,,,,,,,,,,,Burnat,,,,,
3123442,Hieracium gnaphalodes,Specie,(tomentosum &gt; chloropsis) - Simile al prec. ma f. indivisi monocefali o forcati; capolini 1-3. - Abr. pr. il Piano delle Cinquemigìia a Rocca Pia e sul M. Calvario: RR.,79ff1e74e47c5d4c96013ba1fd8a8b6b,,,,,,,,,,,A.-T.,,,,,
2653441,Hieracium pellitum,Specie,"(tomentosum - bifidum) - F. ramoso con 2-5 capolini; lanosissima per peli di 2-4 mm; fg. strettam. lanceolate a ± lineari, acutam. dentate; involucro (11)13-15 mm. - Alpi Occid, App. Centr.: R. - Agamospecie con fg. tutte basali glabrescenti sulle facce e tutt'al più 1 fg. caulina, sono indicate come subsp. oligocephalum A.-T., la stirpe prevalente sull'App. Centr. (Vettore, Terminillo, Velino, M. Genziana, età); poco differente è <em>H. cephalotes</em> A.-T. subsp. profetanum Belli, della stessa zona (cfr. {t4474}/ e).",55b4ae9c77802b6db4eda5a61bb91c8c,,,,,,,,,,,Fries,,,,,
6193440,Hieracium pamphilii,Specie,"(scorzonerifolium (<em>H. scorzonerifolium</em> (cfr. {t4467}/c) è la combinazione villosum - bupleuroides.) - tomentosum) - F. indiviso o poco ramoso con 1-4 capolini; pianta lungam. villosa per setole di 5-8 mm; fg. strettam. lanceolate o subspatolate, intere; involucro 15-17(20) mm.<br /><br />Alpi Piem.: R.",,,,,,,,,,,,A.-T.,,,,,
3723439,Hieracium coronariifolium,Specie,"(tomentosum &gt; prenanthoides) - F. ramoso con 2-5 capolini; lanosissima per peli di 1-5 mm; fg. ovate a largam. lanceolate, ± intere, sparse lungo il f. (quindi pianta non o scarsam. rosulata); involucro 10-14 mm. - Alpi Cozie e Mariti.",7ddf955cc9e386dc9048e3313b026b7f,,,,,,,,,,,A.-T. et Briq.,,,,,
3473438,Hieracium chloropsis,Specie,"(chondrillifolium (<em>H. chondrillifolium</em> (cfr. {t4467}/ g) è la combinazione villosum - bifidum - glaucum.) - tomentosum) - F. ramoso con 2-5 capolini; lanosissima per peli di 3-5 mm; fg. ovate a largam. lanceolate, dentate, spesso glabrescenti sulle facce; involucro (11)13-14(16) mm.<br /><br />Alpi Occid.: RR.",780d53578102a56d9100f83963f18054,,,,,,,,,,,G. et G.,,,,,
4183437,Hieracium andryaloides,Specie,"Agamospecie di {t4475} con peli più brevi (1-2 mm), fittam. infeltriti e generalm. fg. ± dentate sul margine.<br /><br />Alpi Occid.",07a8dc3077e43d77fcaf1eb7790ebaf9,,,,,,,,,,,(Vill.) Zahn,,,,,
2373436,Hieracium lanatum,Specie,Sotto questo nome si intendono le agamospecie di {t4475} con peli di 3-5 mm e fg. generalm. intere.<br /><br />Alpi Occid. ed App. Sett.,ead032d571acd892c04bcacdf9422e01,,,,,,,,,,,(L.) Vill.,,,,,
2323435,Hieracium leiopogon,Specie,"(pictum - glaucinum) - Alpi Mariti, e Cors.: R.",35f38bfbd89c99dbb8485ad6993920f0,6223284,,,,,,,,,,Gren.,,,,,
1453434,Hieracium cephalotes,Specie,(caesioides - pellitum) - Alpi Mariti ed App. Centr.: R.,,,,,,,,,,,,A.-T.,,,,,
1163433,Hieracium pseudoprasinops,Specie,(caesioides -sylvaticum) - Alpi Mariti: R.,2ef83d2edb753c22149504c28ccf544a,,,,,,,,,,,Zahn,,,,,
1383432,Hieracium rupestre,Specie,"(pictum - humile) -Simile a {t4474}, ma con peli ghiandolari più abbondanti, soprattutto sulle fg. e gli altri peli con denti più allungati, quasi piumosi.<br /><br />Alpi Piem., Abr.: R.",0b18c5481712a4d68e70b095ace3bc05,,1800,400,,,,,,,,All.,,,,,
2853431,Hieracium caesioides,Specie,"(pictum - bifìdum) - Simile a {t4474}, ma con involucri generalm. maggiori, privi di peli ghiandolari ed in generale anche di peli stellati. - Alpi Occid, Cors.: RR.",38110ad8daeab77c082f301f206c5822,,,,,,,,,,,A.-T.,,,,,
2583429,Hieracium maculatum,Specie,(glaucinum - lachenalii) - Alpi Lomb.: R.,196dfa853da8df833f1930200ce634f0,16991455,,,,,,,,,,Sm.,,,,,
1383422,Hieracium grovesianum,Specie,"(racemosum &lt; sylvaticum) - Simile a {t4470}, ma fg. basali con lamina rombico-lanceolata o ± triangolare, acuminata, per lo più anche la fg. caulina inf. simile a queste e distintam. picciuolata; capolini numerosi; squame ottuse.<br /><br />A. Mariti., App. Lig, Tosc, Abr. e Cal: R. - Specie poco nota, che andrebbe ulteriorm. precisata.",37fbd5673930f1e713f963f94812e09c,43794170,,,Faggete,,,,,,,A.-T.,,,,,
4513421,Hieracium tenuiflorum,Specie,"Caratterizzato da capolini piccoli (involucro di 6-9 mm), più numerosi, inoltre fg. spesso violacee di sotto, f. ed involucri privi o quasi di peli stellati.<br /><br />Alpi, Abr., Cors.: C.",4c96d1541da8785b95539a411d5183b6,,,,,,,,,,,(A.-T.) Zahn,( = H. microcephalum Gremii),,,,
3233420,Hieracium glaucinum,Specie,"(pallidum - sylvaticum; syn.: H. praecox Sch.-Bip.) - Simile a {t4470}, ma f. con peli e spesso anche peli stellati; fg. generalm. nella metà inf. con denti acuti e profondi; involucro generalm. privo di peli stellati.<br /><br />Alpi Mariti, App. ed Is.: R; nel resto delle Alpi: RR.",5fb2942136caa15726cc5983676a9d8d,6222030,,,,,,,,,,Jordan,,,,,
3843419,Hieracium levicaule,Specie,"(lachenalii &gt; bifidum) - Aspetto di {t4471}, ma peli abbondanti sugli involucri, peduncoli e spesso anche f. e fg.",e0e06f30515849dea86be04930099f5a,6228623,,,,,,,,,,Jordan,,,,,
2163415,Hieracium wiesbauerianum,Specie,"(pallidum - bifidum) - Simile a {t4473}, ma peli stellati abbondanti sui f., involucri e fg.; pelosità setolosa più densa; fg. basali spesso anche con piccoli peli ghiandolari e lamina ± glauca, profondam. incisa e per lo più con macchie scure.<br /><br />Alpi, App. Sett., Abr., Cors. e Sard.: R, sulle A. Mariti.: C.",,,1800,0,,,,,,,,Uechtr.,,,,,
3933414,Hieracium brunellaeforme,Specie,"F. brevi (6-15 cm), robusti, indivisi o per lo più con 2-3 capolini, uno dei quali abortivo; acladio 5-20 mm. Fg. basali con picciuolo breve (2-5 mm) e lamina ellittico-lanceolata(1-2 X 1.5-5 cm), villosa soprattutto alla base e sul bordo; fg. cauline strettam. lineari (5-15 mm). Capolini grossi, con involucro di 10-11 mm. Peli ghiandolari e peli stellati sull'involucro e peduncolo; f. e fg. con setole giallo-rossastre di 2-4 mm.<br /><br />Creste ventose su granito: Sard. e Cors.: R; segnalato anche sulle Alpi Occid. ed App. Reggiano<br /><br />Pianta critica, che lo Zahn include in {t4473}, forse rappresenta un collegamento verso {t4469}.",,,2000,1500,,,,,,,, A.-T.,,,,,
7243410,Hieracium glanduliferum s.s.,Specie,"Caratteri di {t4468}, con peli ghiandolari abbondanti sul f. e progressivam. più fitti verso l'alto, alla base del capolino generalm. del tutto dominanti, spesso anche verso l'apice delle squame.<br /><br />Su tutte le Alpi: C.",,,,,,,,,,,,Hoppe,,,,,
2963409,Hieracium subnivale,Specie,"Caratteri di {t4468}, ma fg. basali subglabre sulle facce e ± glauche, densam. lanose alla base e sui bordi; pianta lanosa in ogni parte per lunghe setole bianche (5-10 mm); peli ghiandolari molto rari o mancanti.<br /><br />Alpi Cozie e Mariti. : R.",6d2c26b30e14190a4b3cdd4dd9578348,,,,,,,,,,,G. et G.,,,,,
3473408,Hieracium subpiliferum,Specie,"Caratteri di {t4468}, ma per lo più del tutto privo di ghiandole (o con ghiandole molto rare nella parte sup. del f.) e con densa pelosità lanosa (setole di 5-10 mm) su fg., f. ed involucri.<br /><br />Alpi: C.",f68b7a7b3f58a96ff856e35327a01f45,,,,,,,,,,,A.-T.,,,,,
3063407,Hieracium dasytrichum,Specie,"(piliferum - villosum) - Aspetto di {t4468}, oppure anche f. 2-3forcato con altrettanti capolini; fg., f. ed involucri con densa pelosità lanosa (setole di 5-10 mm). - Alpi: RR.",3cdf576c19a00becc0a6bcb00378f99a,,,,,,,,,,,A.-T.,,,,,
2713406,Hieracium armerioides,Specie,"A.-T. (piliferum &gt; bi-fìdum) - Simile al prec-, ma peli ghiandolari molto rari, peli stellati molto abbondanti, soprattutto sull'involucro, peduncolo e fg. basali.<br />Alpi: R.",c99b1144b947b4ecf9bcf9d0e7dcac6a,,,,,,,,,,,,,,,,
2693405,Hieracium piliferum,Specie,"Caratteri di {t4468}, ma peli ghiandolari solo nella parte sup. del f. tfino alla base dei capolini, però anche qui rari.<br /><br />Con il prec. : C.",f7dddc6afa1b2dd1e56b6ef6f144f952,6225256,,,,,,,,,,Hoppe,,,,,
2493404,Hieracium cochlearioides,Specie,"(piliferum -alpinum) - Aspetto di {t4468}, ma anche le fg. con brevi peli ghiandolari (per lo più commisti a peli d'altro tipo e ± mascherati da questi). - Alpi: RR.",959b44dce2a7c338b1fd98be8505144d,,,,,,,,,,,Zahn,,,,,
2623400,Hieracium chondrillifolium,Specie,"(villosum -bifidum - glaucum) - Simile al prec. ma fg. verde-glauche, generalm. glabre sulle facce.<br /><br />Alpi (soprattutto Occid.), Abr.: R.",f81ffe1a7cfb3b91aa93dda766fde8f8,26513304,1800,1000,,,,,,,,Fries,( H. chondrilloides Vill. sensu Zahn non L,,,,
3043399,Hieracium glabratum,Specie,"(villosum - glaucum) - F. 15-30 cm, semplice e monocefalo o 2-3(5) capolini, in alto bianco-lanoso; rami allungati. Rosette povere con fg. verde-glauche, strettam. lanceolate, acutissime, glabre o quasi; fg. cauline abbondanti, lineari-acute, progressivam. ridotte. Capolini grossi; involucro abbondantem. setoloso e con peli stellati.<br /><br />Alpi Or., Abr.: R.",545ab06e1f470cf1d4aacacc6667d76f,,2500,1300,,,,,,,,,,,,,
4593398,Hieracium chlorifolium,Specie,"(valdepilosum -glaucum) - F. 2-4 dm, aspetto di c), ma fg. inf. verde-glauche e ± glabre, fg. sup. maggiori, largam. lanceolate, ± am-plessicauli; capolini generalm. piccoli.<br />Alpi, App. Sett., Abr.: R.",a30e152072c25bc21c950ba2880eccdf,43788529,2400,1500,,,,,,,,Fries,,,,,
3183397,Hieracium dentatum,Specie,"(villosum &gt; bifidum) - 2-4 dm, bianco-lanosa. F. foglioso, poco ramificato, con (1)3-5 capolini. Fg. in rosette, generalm. con picciuolo ± distinto rispetto alla lamina, questa lanceolata, acuta e ± grossam. dentata; fg. cauline ridotte. Capolini generalm. grossi; involucro di 13-16 mm, lanoso per fitte setole, peli semplici e peli stellati.<br /><br />Alpi (soprattutto nelle Or.), App. Seti ed Abr.: R.",d1eaf3d33a0edff4e7ee11945dc74aa4,6220986,2400,1500,,,,,,,,Hoppe,,,,,
5163396,Hieracium aphyllum,Specie,"(piliferum - dentatimi) - F. 15-25 cm, generalm. con 2-3 rami allungati ed altrettanti capolini. Fg. basali con distinzione ± netta tra lamina e picciuolo, acute e ± dentate sul bordo. Peli ghiandolari soprattutto sui f. e peduncoli, peli semplici e setole generalm. abbondanti. - Alpi: RR.",87830e440b1ae131d21a55b1187b4b96,,,,,,,,,,,,,,,,
3773395,Hieracium morisianum grex comigerum,Specie,,,,,,,,,,,,,,,,,,
683394,Hieracium morisianum grex villosiceps,Specie,,,,,,,,,,,,,,,,,,
703393,Hieracium scorzonerifolium,Specie,"(villosum &gt; bupleuroides) - F. 2-5 dm villoso, slanciato o ± robusto, indiviso o profondam. forcato (1-3 capolini, raram. fino a 12) con rami allungati, corimbosi. Fg. inf. in rosette povere, lanceolate, villose, spesso acute e dentate; fg. cauline 3-6, progres-f sivam. ridotte. Capolini mediocri con involucro di (10)13-17 mm; peduncoli spesso con 2-5 fg. bratteali. - Alpi, App. fino all'A br. e Pollino: R.<br /><br />La popolazione del Pollino è caratterizzata da pelosità lanosa biancastra particolarm. fitta ed è stata indicata come subsp. schizocladum Zahn: è pianta notevole, perché nell'App. Merid. non cresce né l'uno né l'altro dei presunti parenti.",78adb53920736992dc462f4cba5fedde,43794180,2400,1600,,,,,,,,Vill.,,,,,
7863392,Hieracium pollinense,Specie,"(scorzonerifolium subsp. schizocladum &lt; humile) - F. 15-25 cm, ramoso con 3-7 capolini oppure (subsp. nematodum Zahn) semplice e monocefalo; setole patenti (2-5 mm) abbondanti. Fg. basali generalm. ellittico-spatolate e ± ottuse, glabre sulle facce, generalm. dentate; fg. cauline 1(2), ridotte. Capolini piccoli con involucro di 11-12 mm; squame e peduncoli con peli semplici, peli stellati e peli ghiandolari.<br /><br />Majella, Pollino: RR; da ricercare nell'App., Camp, e Basil.<br /><br />Si ricollega da un lato alla subsp. schizocladum di {t4467}/c, dall'altro a X <em>H. serinense</em> Zahn; probabilm. anche <em>H. calabricum</em> Huet e <em>H. huetianum</em> A.-T. vanno qui riferiti.",7683c915a1770c28339f3de91e7429ed,,2100,1500,,,,,,,,Zahn,,,,,
7983391,Hieracium leucophaeum,Specie,"(scorzonerifolium - humile) - Simile al prec. ma con peli ghiandolari sugli involucri, peduncoli e margine delle fg. - Alpi Occid., A. Apuane e forse Abr.",5d55a92c89aaff53bb101664e291f1b4,,,,,,,,,,,G. et G.,,,,,
2523390,Hieracium valdepilosum,Specie,"(villosum - prenanthoides) - F. (3-5 dm) robusto, contratto, ramoso-forcato con (1)2-4 capolini in corimbo. Fg. basali ± scomparse alla fior.; fg. cauline numerose (5-9), le inf. lanceolate a oblanceolate (2-3 X 8-10 cm), le sup. ovato-amplessicauli (2-2.5 X 3-5 cm), tutte intere, ovv. ottusam. dentate. Capolini grandi con squame inf. spesso fogliacee.<br /><br />Alpi ed Abr.: R.",c1d349bab9bc259b8985a47b02472984,6228238,1800,1000,,,,,,,,Vill.,,,,,
4923389,Hieracium glabratum,Specie,,,,,,,,,,,,,,,,,,
523388,Hieracium rostanii,Specie,"(villosum - alpinum) -Pianta di 15-30 cm, in ogni parte con ghiandole pallide brevissime, generalm. mascherate da setole o peli più allungati; f. generalm. indiviso, monocefalo. Fg. in rosetta, spatolate, con picciuolo lungo quanto la lamina, questa ovata, ottusa; fg. cauline 1-2(4), lineari, mdlio ridotte. Capolino grosso con involucro 13-15 mm.<br /><br />Alpi: RR.",ed505fb8ef4aa6bfc9eda3b14f13c02b,,2000,1500,,,,,,,,N.P.,,,,,
4673387,Hieracium morisianum grex comigerum,Specie,,,,,,,,,,,,,,,,,,
683386,Hieracium morisianum subsp. mollipellis,Specie,,,,,,,,,,,,,,,,,,
723385,Hieracium morisianum subsp. villosiceps,Specie,,,,,,,,,,,,,,,,,,
723384,Hieracium villosum grex villosum,Specie,,,,,,,,,,,,,,,,,,
653383,Hieracium villosum grex calvifolium,Specie,,,,,,,,,,,,,,,,,,
683382,Hieracium leiocephalum,Specie,(porrifolium -umbellatum) - Alpi Or.: R.,92271b2dc8aeb728c3d1c3e65dc6e71f,43805396,,,,,,,,,,Bartl.,,,,,
1433381,Hieracium neyraeanum,Specie,(glaucum - prenanthoides) - Alpi Mariti.: R,,,,,,,,,,,,A.-T. et Briq.,,,,,
1143380,Hieracium fulcratum,Specie,(oxyodon - humile) - Alpi Occid: R.,7ffecd3f411d8519d9e7ac234cc7a15d,,,,,,,,,,,A.-T.,,,,,
1263379,Hieracium dragicola,Specie,"(porrifolium - [umbellatum &gt; racemosum]) - Simile a f), la discendenza da H. umbellatum viene supposta per le squame nerastre ed i capolini numerosi (10-20) in inflor. ombrelliforme.<br /><br />Doline del Carso Triest.: RR.",c54a3d02d2edd1718e3110adac1cdc34,,,,,,,,,,,(N.P.) Zahn,,,,,
3253378,Hieracium saxatile,Specie,"(glaucum - laevigatum) - Simile a f), la discendenza da H. laevigatum viene supposta a causa del f. con fg. molto numerose, sparse e non formanti pseudorosetta.<br /><br />dal Triest. al Bormiese: R.",bb8d95e8788c4f4c5b95cb127aa78ce8,,,,"Ghiaioni, pietraie",,,,,,,Jacq.,,,,,
3093377,Hieracium pospichalii,Specie,"(porrifolium &lt; racemosum, incl. H. australe Auct.) - F. 3-8 dm, con fg. molto abbondanti, formanti una pseudorosetta nella zona basale; capolini 4-10 ; fg. basali con lamina lanceolata larga 1.5-2 cm, distinta, ristretta in picciuolo, dentata.<br /><br />dal Triest. alle Grigne: R.",efe5619d3a1516a850bc80c34ae8b467,,1500,0,"Ghiaioni, pietraie",,,,,,,Zahn,,,,,
